t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
1.800,2,1,1,-531.940,190.035,49.940,54.796586,-0.040215,-0.040215,-54.836801,-3.810169,nan,0.083670,1.925917,2.091296,1.656578,1.157309,2.361612,0.529986,2.072716,1.437706,40.000000,-60.000000,100.000000,-20.000000,891.53486081,0.000000,0.00000000,28.35047557,0.000000,410.68525458,376.30409863,72.88564229,0.00000000,3.06834470,0.16156080,0.01703376,0.06245049,2.20764804,0.00636432,0.00163697,0.00469453,0.00064338,1.00581730,1.15909199,0.02939956,0.00053036,0.00081849,0.00187781,0.00128675,0.58799118,0.57954599,1.25727162
2.007,2,1,1,-531.940,190.035,49.940,54.796586,-0.040215,-0.040215,-54.836801,-3.810169,nan,0.083670,1.925917,2.091296,1.656578,1.290405,2.361612,0.529986,2.072716,1.596732,40.000000,-60.000000,100.000000,-20.000000,891.53486081,0.000000,0.00000000,28.35047557,0.000000,410.68525458,376.30409863,72.88564229,0.00000000,3.06834470,0.16156080,0.01703376,0.06245049,2.55019208,0.00917344,0.00234096,0.00538459,0.00065224,1.15764401,1.33482364,0.04017320,0.00076445,0.00117048,0.00215384,0.00130448,0.80346405,0.66741182,1.44705501
2.100,2,1,1,-531.929,190.078,49.929,53.288450,-0.088985,-0.088985,-53.377435,-5.285536,nan,0.152188,2.007198,1.031324,1.869200,1.342503,2.630896,-0.042972,2.346800,1.674299,40.500000,-59.500000,100.000000,-19.000000,899.09009080,0.000000,0.00000000,40.83248141,0.000000,410.61599389,376.83556424,67.30878682,0.00000000,3.25752872,0.16064673,0.01722742,0.06186157,2.69622549,0.01054084,0.00273249,0.00545980,0.00065227,1.22211130,1.40974553,0.04498327,0.00087840,0.00136625,0.00218392,0.00130453,0.89966536,0.70487276,1.52763913
2.200,2,1,1,-531.926,190.095,49.926,52.712791,-0.108807,-0.108807,-52.821598,-5.786874,nan,0.162963,1.967118,-1.117268,1.939271,1.387044,2.628021,0.458366,2.469437,1.744875,40.500000,-59.500000,100.000000,-19.000000,903.45265930,0.000000,0.00000000,46.67073073,0.000000,410.71646780,377.23940960,65.32105111,0.00000000,3.26509140,0.16048475,0.01752544,0.06189848,2.85043286,0.01195495,0.00315315,0.00555483,0.00065547,1.29008704,1.48886502,0.05016241,0.00099625,0.00157657,0.00222193,0.00131093,1.00324820,0.74443251,1.61260880
2.300,2,1,1,-531.923,190.114,49.923,52.109006,-0.130336,-0.130336,-52.239342,-6.102001,nan,0.174841,1.899409,-1.145916,1.969120,1.420371,2.587340,-0.587282,2.557874,1.802049,43.500000,-56.500000,100.000000,-13.000000,907.37068161,0.000000,0.00000000,52.01783871,0.000000,410.40567043,377.10410394,64.34145884,0.00000000,3.27148668,0.15803978,0.01469298,0.05739025,3.00139637,0.01327388,0.00356104,0.00565484,0.00066072,1.35659743,1.56640096,0.05524749,0.00110616,0.00178052,0.00226194,0.00132144,1.10494976,0.78320048,1.69574679
2.400,2,1,1,-531.920,190.134,49.920,51.482403,-0.153653,-0.153653,-51.636057,-6.402803,nan,0.188562,1.799836,-0.343775,1.954779,1.442838,2.512725,-1.876437,2.598256,1.846296,43.500000,-56.500000,100.000000,-13.000000,911.16305477,0.000000,0.00000000,57.32468645,0.000000,410.50586160,377.49877872,62.31702410,0.00000000,3.28689587,0.15786238,0.01476847,0.05717719,3.14899036,0.01445828,0.00394578,0.00566385,0.00071436,1.42158777,1.64228718,0.06033313,0.00120486,0.00197289,0.00226554,0.00142872,1.20666269,0.82114359,1.77698471
2.613,2,1,1,-531.920,190.134,49.920,51.482403,-0.153653,-0.153653,-51.636057,-6.402803,nan,0.188562,1.799836,-0.343775,1.954779,1.482645,2.512725,-1.876437,2.598256,1.923809,43.500000,-56.500000,100.000000,-13.000000,911.16305477,0.000000,0.00000000,57.32468645,0.000000,410.50586160,377.49877872,62.31702410,0.00000000,3.28689587,0.15786238,0.01476847,0.05717719,3.46256801,0.01697466,0.00476321,0.00568297,0.00082832,1.55966600,1.80351476,0.07113808,0.00141456,0.00238160,0.00227319,0.00165665,1.42276162,0.90175738,1.94958250
2.700,2,1,1,-531.911,190.204,49.911,49.510161,-0.233715,-0.233715,-49.743876,-6.689282,nan,0.181280,1.335016,-0.601606,1.765553,1.477059,2.081210,-2.778845,2.460852,1.930309,47.750000,-52.250000,100.000000,-4.500000,905.94556248,0.000000,0.00000000,57.67308804,0.000000,409.81301268,376.77734447,58.22906275,0.00000000,3.23547861,0.15531055,0.01205618,0.05020920,3.58245703,0.01754424,0.00499392,0.00570707,0.00093115,1.61238527,1.86537710,0.07551828,0.00146202,0.00249696,0.00228283,0.00186230,1.51036562,0.93268855,2.01548159
2.800,2,1,1,-531.907,190.230,49.907,48.830640,-0.263655,-0.263655,-49.094295,-6.674958,nan,0.217514,1.138948,-2.277507,1.607489,1.463978,1.885605,-1.375099,2.320984,1.928386,47.750000,-52.250000,100.000000,-4.500000,911.54513573,0.000000,0.00000000,64.65229715,0.000000,409.91329026,377.26095601,56.33891601,0.00000000,3.16316396,0.15496035,0.01186363,0.04968836,3.71640270,0.01801859,0.00521061,0.00610223,0.00095996,1.67114257,1.93443854,0.08053020,0.00150155,0.00260530,0.00244089,0.00191992,1.61060391,0.96721927,2.08892822
2.900,2,1,1,-531.902,190.257,49.903,48.147944,-0.295194,-0.295194,-48.443138,-7.348184,nan,0.243621,0.930806,-1.461042,1.414667,1.445702,1.668108,-1.991028,2.140586,1.918251,47.750000,-52.250000,100.000000,-4.500000,914.85476629,0.000000,0.00000000,70.02575132,0.000000,409.93659384,377.60101249,54.01081604,0.00000000,3.06399611,0.15471299,0.01211509,0.04976842,3.84657568,0.01833515,0.00538005,0.00626471,0.00102031,1.72830379,2.00173374,0.08553792,0.00152793,0.00269003,0.00250588,0.00204062,1.71075849,1.00086687,2.16037974
3.000,2,1,1,-531.899,190.271,49.900,47.545011,-0.310842,-0.310842,-47.855853,-6.617663,nan,0.254754,0.740155,-1.518338,1.216368,1.424187,1.455733,-2.334803,1.947469,1.901896,47.750000,-52.250000,100.000000,-4.500000,916.08932288,0.000000,0.00000000,72.35149936,0.000000,409.92891711,377.72977443,52.91380749,0.00000000,2.95002080,0.15450856,0.01209352,0.04870160,3.97390107,0.01853558,0.00550928,0.00644043,0.00110341,1.78416530,2.06759442,0.09055264,0.00154463,0.00275464,0.00257617,0.00220683,1.81105281,1.03379721,2.23020663
3.246,2,1,1,-531.899,190.271,49.900,47.545011,-0.310842,-0.310842,-47.855853,-6.617663,nan,0.254754,0.740155,-1.518338,1.216368,1.376821,1.455733,-2.334803,1.947469,1.866269,47.750000,-52.250000,100.000000,-4.500000,916.08932288,0.000000,0.00000000,72.35149936,0.000000,409.92891711,377.72977443,52.91380749,0.00000000,2.95002080,0.15450856,0.01209352,0.04870160,4.28694456,0.01902838,0.00582699,0.00687247,0.00130773,1.92150697,2.22952014,0.10288187,0.00158570,0.00291349,0.00274899,0.00261547,2.05763746,1.11476007,2.40188371
3.300,2,1,1,-531.880,190.361,49.881,45.477690,-0.415178,-0.415178,-45.892868,-6.660634,nan,0.203100,0.053734,-2.907761,0.918944,1.363510,0.590749,-2.478042,1.587117,1.850017,50.500000,-49.500000,100.000000,1.000000,902.97363766,0.000000,0.00000000,65.84749132,0.000000,409.08034149,376.55794820,48.54564505,0.00000000,2.73400556,0.15350303,0.01086535,0.04383765,4.35055766,0.01902895,0.00583846,0.00721992,0.00135820,1.94920323,2.26232866,0.10558023,0.00158575,0.00291923,0.00288797,0.00271641,2.11160461,1.13116433,2.43650404
3.400,2,1,1,-531.872,190.394,49.873,44.786753,-0.452425,-0.452425,-45.239178,-6.517395,nan,0.309092,-0.175981,-1.833465,0.690568,1.340186,0.284812,-3.695578,1.280018,1.818599,51.250000,-48.750000,100.000000,2.500000,912.29525863,0.000000,0.00000000,76.47519922,0.000000,408.89919809,376.92025279,47.22051743,0.00000000,2.57504118,0.15231669,0.01036546,0.04236776,4.46512546,0.01904028,0.00584341,0.00747601,0.00156629,1.99909472,2.32151964,0.11058511,0.00158669,0.00292170,0.00299041,0.00313258,2.21170222,1.16075982,2.49886840
3.500,2,1,1,-531.862,190.427,49.864,44.099007,-0.490958,-0.490958,-44.589965,-6.961437,nan,0.360320,-0.392788,-2.291831,0.482744,1.319626,-0.016098,-2.735873,0.945685,1.788058,51.625000,-48.375000,100.000000,3.250000,915.84443662,0.000000,0.00000000,82.24880978,0.000000,408.63974489,376.98342056,45.38398964,0.00000000,2.38471490,0.15161565,0.01031744,0.04182375,4.57663836,0.01909663,0.00584342,0.00787571,0.00168020,2.04751028,2.37904558,0.11558654,0.00159139,0.00292171,0.00315028,0.00336041,2.31173088,1.18952279,2.55938785
3.600,2,1,1,-531.851,190.462,49.854,43.415093,-0.530619,-0.530619,-43.945713,-6.803874,nan,0.390163,-0.592417,-1.962380,0.343557,1.302518,-0.310171,-2.635606,0.570356,1.759860,51.812500,-48.187500,100.000000,3.625000,917.33978955,0.000000,0.00000000,85.84851546,0.000000,408.32108223,376.86947163,43.93745832,0.00000000,2.16087191,0.15105832,0.01029202,0.04103966,4.68525727,0.01922494,0.00584928,0.00816901,0.00178602,2.09457995,2.43505422,0.12059384,0.00160208,0.00292464,0.00326761,0.00357204,2.41187690,1.21752711,2.61822494
3.816,2,1,1,-531.851,190.462,49.854,43.415093,-0.530619,-0.530619,-43.945713,-6.803874,nan,0.390163,-0.592417,-1.962380,0.343557,1.268483,-0.310171,-2.635606,0.570356,1.703513,51.906000,-48.094000,100.000000,3.812000,917.32866926,0.000000,0.00000000,85.83733163,0.000000,408.30853716,376.85345928,43.96577997,0.00000000,2.16137015,0.15101985,0.01024293,0.04092829,4.91942386,0.01950155,0.00586192,0.00880134,0.00201414,2.19605467,2.55579995,0.13139029,0.00162513,0.00293096,0.00352054,0.00402828,2.62780578,1.27789997,2.74506834
3.900,2,1,1,-531.810,190.570,49.814,41.385188,-0.656163,-0.656163,-42.041351,-5.514719,nan,0.309507,-1.121395,-1.403747,0.662198,1.265040,-1.127032,-2.248859,0.604195,1.691590,51.953000,-48.047000,100.000000,3.906000,904.53209737,0.000000,0.00000000,78.50418351,0.000000,407.46884198,375.69455443,40.16115940,0.00000000,2.50292394,0.15141915,0.01042020,0.03859475,5.00403602,0.01988928,0.00592720,0.00892792,0.00207911,2.23238581,2.59921251,0.13561418,0.00165744,0.00296360,0.00357117,0.00415823,2.71228369,1.29960625,2.79048227
4.000,2,1,1,-531.794,190.608,49.797,40.714456,-0.700032,-0.700032,-41.414488,-6.016057,nan,0.387259,-1.260894,-1.289155,0.869872,1.264922,-1.357907,-2.678578,0.826268,1.682971,51.976500,-48.023500,100.000000,3.953000,905.05420328,0.000000,0.00000000,81.54109249,0.000000,406.86469247,375.25499257,38.51802954,0.00000000,2.67544639,0.15075987,0.01060507,0.03858489,5.10181810,0.02047065,0.00603957,0.00905453,0.00218843,2.27419874,2.64924231,0.14062386,0.00170589,0.00301979,0.00362181,0.00437686,2.81247714,1.32462116,2.84274842
4.100,2,1,1,-531.776,190.647,49.780,40.045936,-0.744713,-0.744713,-40.790649,-6.861170,nan,0.439528,-1.372877,-1.346451,1.060116,1.268043,-1.559865,-1.747521,1.078245,1.679675,57.976500,-42.023500,100.000000,15.953000,903.55442771,0.000000,0.00000000,82.84494669,0.000000,405.41817731,373.70012059,38.52843454,0.00000000,2.87251334,0.14863933,0.00876441,0.03283149,5.19704813,0.02115929,0.00618774,0.00919252,0.00223492,2.31472669,2.69779835,0.14574861,0.00176327,0.00309387,0.00367701,0.00446984,2.91497225,1.34889918,2.89340836
4.200,2,1,1,-531.756,190.686,49.761,39.381971,-0.790197,-0.790197,-40.172167,-5.657958,nan,0.477213,-1.463777,-0.615930,1.226648,1.273730,-1.732368,-2.162916,1.324222,1.681121,56.488500,-43.511500,100.000000,12.977000,902.98017611,0.000000,0.00000000,84.34719722,0.000000,404.95869804,373.34936447,37.13703444,0.00000000,2.99824491,0.14807925,0.00901622,0.03254156,5.28971678,0.02194262,0.00637060,0.00922142,0.00230618,2.35405950,2.74498294,0.15083351,0.00182855,0.00318530,0.00368857,0.00461237,3.01667026,1.37249147,2.94257438
4.300,2,1,1,-531.734,190.726,49.740,38.727955,-0.836599,-0.836599,-39.564555,-6.445775,nan,0.500016,-1.532949,-1.274831,1.341305,1.281221,-1.874747,-0.272155,1.519881,1.686499,56.489000,-43.511000,100.000000,12.978000,899.64786290,0.000000,0.00000000,84.23828494,0.000000,404.24417250,372.63604856,35.22722614,0.00000000,3.11259832,0.14767567,0.00914859,0.03270818,5.37993165,0.02280130,0.00658465,0.00934514,0.00230731,2.39219245,2.79078490,0.15591589,0.00190011,0.00329233,0.00373806,0.00461462,3.11831781,1.39539245,2.99024056
4.503,2,1,1,-531.734,190.726,49.740,38.727955,-0.836599,-0.836599,-39.564555,-6.445775,nan,0.500016,-1.532949,-1.274831,1.341305,1.295124,-1.874747,-0.272155,1.519881,1.696519,56.489000,-43.511000,100.000000,12.978000,899.64786290,0.000000,0.00000000,84.23828494,0.000000,404.24417250,372.63604856,35.22722614,0.00000000,3.11259832,0.14767567,0.00914859,0.03270818,5.56256127,0.02453962,0.00701797,0.00959560,0.00230960,2.46938821,2.88350570,0.16620458,0.00204497,0.00350898,0.00383824,0.00461919,3.32409158,1.44175285,3.08673526
4.600,2,1,1,-531.659,190.850,49.667,36.803510,-0.980855,-0.980855,-37.784366,-5.228240,nan,0.477584,-1.604492,-0.429718,1.504095,1.303365,-2.057802,0.873761,1.833784,1.706035,56.489000,-43.511000,100.000000,12.978000,887.94809251,0.000000,0.00000000,79.13970291,0.000000,402.60421149,370.75571564,32.02425673,0.00000000,3.23657106,0.14758975,0.00925265,0.03079227,5.64383746,0.02546072,0.00727049,0.00960936,0.00232098,2.50344218,2.92455267,0.17118106,0.00212173,0.00363524,0.00384374,0.00464195,3.42362124,1.46227634,3.12930272
4.700,2,1,1,-531.631,190.893,49.639,36.171499,-1.030444,-1.030444,-37.201943,-5.572015,nan,0.506722,-1.582317,0.501338,1.554655,1.310678,-2.030514,0.816465,1.941814,1.714454,56.489000,-43.511000,100.000000,12.978000,882.93015554,0.000000,0.00000000,77.44401586,0.000000,401.66755108,369.70862225,30.68324147,0.00000000,3.23941558,0.14718791,0.00940715,0.03071424,5.72433722,0.02637361,0.00752103,0.00962845,0.00233110,2.53708332,2.96514735,0.17625235,0.00219780,0.00376052,0.00385138,0.00466221,3.52504707,1.48257367,3.17135415
4.800,2,1,1,-531.600,190.936,49.609,35.542856,-1.080642,-1.080642,-36.623498,-5.973085,nan,0.529510,-1.538996,0.286479,1.577750,1.316435,-1.963890,1.833465,2.001754,1.720663,60.500000,-39.500000,100.000000,21.000000,877.69194433,0.000000,0.00000000,75.57864336,0.000000,400.20095128,367.99682812,30.45983875,0.00000000,3.27353230,0.14633684,0.00852133,0.02729234,5.80285183,0.02723900,0.00775590,0.00963470,0.00238228,2.56975465,3.00461482,0.18147048,0.00226992,0.00387795,0.00385388,0.00476456,3.62940960,1.50230741,3.21219331
4.900,2,1,1,-531.569,190.979,49.578,34.969020,-1.131371,-1.131371,-36.100391,-4.683930,nan,0.537370,-1.484470,1.246183,1.573432,1.320492,-1.871288,0.515662,2.009191,1.724232,57.750000,-42.250000,100.000000,15.500000,873.61156478,0.000000,0.00000000,73.87162097,0.000000,399.68371405,367.44351449,29.16001639,0.00000000,3.26903686,0.14615849,0.00930827,0.02819525,5.87927708,0.02804455,0.00796924,0.00975297,0.00238633,2.60151460,3.04301864,0.18659074,0.00233705,0.00398462,0.00390119,0.00477266,3.73181477,1.52150932,3.25189325
5.000,2,1,1,-531.535,191.023,49.546,34.302706,-1.182611,-1.182611,-35.485317,-5.758226,nan,0.545260,-1.399019,0.401070,1.534375,1.322287,-1.725599,2.162916,1.951427,1.724263,60.500000,-39.500000,100.000000,21.000000,867.36482196,0.000000,0.00000000,71.45761436,0.000000,398.38776612,365.92788688,28.14462068,0.00000000,3.26620239,0.14567835,0.00882342,0.02622977,5.95325334,0.02875945,0.00815051,0.00976521,0.00245753,2.63217674,3.08013675,0.19180716,0.00239662,0.00407526,0.00390608,0.00491506,3.83614315,1.54006837,3.29022093
5.206,2,1,1,-531.535,191.023,49.546,34.302706,-1.182611,-1.182611,-35.485317,-5.758226,nan,0.545260,-1.399019,0.401070,1.534375,1.325733,-1.725599,2.162916,1.951427,1.724321,60.500000,-39.500000,100.000000,21.000000,867.36470096,0.000000,0.00000000,71.45761436,0.000000,398.38776612,365.92788688,28.14462068,0.00000000,3.26620239,0.14567835,0.00870242,0.02622977,6.10551607,0.03023089,0.00852361,0.00979040,0.00260407,2.69528754,3.15653561,0.20254393,0.00251924,0.00426181,0.00391616,0.00520814,4.05087856,1.57826781,3.36910943
5.300,2,1,1,-531.424,191.155,49.438,32.533834,-1.338931,-1.338931,-33.872764,-4.898789,nan,0.502212,-1.081959,1.117268,1.385361,1.321369,-1.125038,1.489690,1.698502,1.714548,60.500000,-39.500000,100.000000,21.000000,854.08718829,0.000000,0.00000000,65.56128407,0.000000,396.32456637,363.59867381,25.34197832,0.00000000,3.08127793,0.14579644,0.00909500,0.02451636,6.16953288,0.03063517,0.00859647,0.00988022,0.00263600,2.72170371,3.18860523,0.20747607,0.00255293,0.00429823,0.00395209,0.00527201,4.14952150,1.59430262,3.40212964
5.400,2,1,1,-531.384,191.200,49.399,31.938789,-1.391817,-1.391817,-33.330605,-5.371479,nan,0.549202,-0.951937,1.532662,1.270108,1.314870,-0.857585,2.950733,1.492664,1.701384,60.500000,-39.500000,100.000000,21.000000,848.59536555,0.000000,0.00000000,63.86039015,0.000000,395.14520910,362.29421935,24.15403958,0.00000000,2.96235690,0.14535097,0.00926170,0.02453781,6.23538468,0.03096629,0.00864125,0.01005904,0.00276856,2.74876565,3.22148939,0.21269450,0.00258052,0.00432063,0.00402361,0.00553713,4.25389008,1.61074469,3.43595706
5.500,2,1,1,-531.342,191.245,49.358,31.348024,-1.444962,-1.444962,-32.792986,-5.471747,nan,0.578059,-0.814606,1.589958,1.135263,1.306746,-0.565696,3.165592,1.243661,1.686188,63.250000,-36.750000,100.000000,26.500000,843.30477624,0.000000,0.00000000,62.16206911,0.000000,393.65199897,360.59103134,23.89492608,0.00000000,2.82851564,0.14505014,0.00858871,0.02259625,6.29940001,0.03120877,0.00866074,0.01025148,0.00292114,2.77496268,3.25335147,0.21804373,0.00260073,0.00433037,0.00410059,0.00584228,4.36087452,1.62667573,3.46870335
5.600,2,1,1,-531.299,191.289,49.316,30.762207,-1.498293,-1.498293,-32.260500,-5.944437,nan,0.600349,-0.671784,1.704549,0.988184,1.297282,-0.255491,4.368803,0.962253,1.669951,63.250000,-36.750000,100.000000,26.500000,837.91202681,0.000000,0.00000000,60.54053465,0.000000,392.52576336,359.35577328,22.66721990,0.00000000,2.64682702,0.14465381,0.00884832,0.02240647,6.36169237,0.03137380,0.00866472,0.01047283,0.00321195,2.80033471,3.28423743,0.22339692,0.00261448,0.00433236,0.00418913,0.00642391,4.46793848,1.64211871,3.50041838
5.808,2,1,1,-531.299,191.289,49.316,30.762207,-1.498293,-1.498293,-32.260500,-5.944437,nan,0.600349,-0.671784,1.704549,0.988184,1.278539,-0.255491,4.368803,0.962253,1.637675,63.250000,-36.750000,100.000000,26.500000,837.91202681,0.000000,0.00000000,60.54053465,0.000000,392.52576336,359.35577328,22.66721990,0.00000000,2.64682702,0.14465381,0.00884832,0.02240647,6.49125329,0.03171704,0.00867300,0.01093322,0.00381682,2.85310559,3.34847666,0.23453096,0.00264309,0.00433650,0.00437329,0.00763364,4.69061918,1.67423833,3.56638199
5.900,2,1,1,-531.162,191.424,49.182,29.043607,-1.658754,-1.658754,-30.702361,-6.001733,nan,0.582737,-0.227306,1.375099,0.706529,1.267958,0.727520,3.051000,0.613994,1.626450,64.625000,-35.375000,100.000000,29.250000,825.63316848,0.000000,0.00000000,56.41056797,0.000000,389.83296944,356.45411574,20.27256520,0.00000000,2.48858712,0.14480313,0.00892357,0.02063631,6.54343072,0.03173440,0.00870263,0.01106557,0.00394713,2.87421874,3.37424259,0.23951965,0.00264453,0.00435132,0.00442623,0.00789425,4.79039309,1.68712130,3.59277342
