t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
1.500,2,1,1,-532.016,189.984,50.016,53.462369,0.018322,0.018322,-53.444047,-5.070676,nan,0.060526,0.064589,-0.186211,0.086404,0.245929,0.548140,0.315127,0.463086,0.415387,40.000000,-60.000000,100.000000,-20.000000,897.06442994,0.000000,0.00000000,35.80607547,0.000000,412.73063187,378.83921032,67.46367815,0.00000000,1.98217887,0.16221146,0.01801637,0.06242743,2.14194983,0.00028739,0.00013665,0.00036764,0.00012662,0.97675863,1.12821661,0.03605629,0.00002395,0.00006833,0.00014705,0.00025323,0.72112585,0.56410831,1.22094829
1.706,2,1,1,-532.016,189.984,50.016,53.462369,0.018322,0.018322,-53.444047,-5.070676,nan,0.060526,0.064589,-0.186211,0.086404,0.229714,0.548140,0.315127,0.463086,0.435966,40.000000,-60.000000,100.000000,-20.000000,897.06442994,0.000000,0.00000000,35.80607547,0.000000,412.73063187,378.83921032,67.46367815,0.00000000,1.98217887,0.16221146,0.01801637,0.06242743,2.46317930,0.00029054,0.00017441,0.00037308,0.00012974,1.12035650,1.29507101,0.04678402,0.00002421,0.00008721,0.00014923,0.00025947,0.93568050,0.64753550,1.40044562
1.800,2,1,1,-532.002,190.021,50.002,51.717407,-0.023754,-0.023754,-51.741161,-5.500395,nan,0.087373,0.209642,0.372423,0.112718,0.228587,0.785202,0.830789,0.583934,0.463730,43.500000,-56.500000,100.000000,-13.000000,890.75084817,0.000000,0.00000000,35.53556771,0.000000,411.79020940,377.79739785,63.25075523,0.00000000,2.14615363,0.15933839,0.01501746,0.05640850,2.60052129,0.00030559,0.00020961,0.00038298,0.00013959,1.18149501,1.36643966,0.05154884,0.00002547,0.00010481,0.00015319,0.00027918,1.03097680,0.68321983,1.47686876
1.900,2,1,1,-531.995,190.037,49.995,51.128492,-0.042282,-0.042282,-51.170774,-6.431451,nan,0.121837,0.251109,-0.014324,0.151621,0.229972,0.871655,-0.601606,0.663959,0.497074,43.500000,-56.500000,100.000000,-13.000000,889.75331950,0.000000,0.00000000,37.38804284,0.000000,411.46259079,377.55158805,60.91111338,0.00000000,2.20902025,0.15900275,0.01515016,0.05681128,2.74405757,0.00032864,0.00025589,0.00038300,0.00014510,1.24529041,1.44102236,0.05663218,0.00002739,0.00012795,0.00015320,0.00029020,1.13264355,0.72051118,1.55661301
2.000,2,1,1,-531.988,190.054,49.988,50.549944,-0.062269,-0.062269,-50.612213,-6.374155,nan,0.149450,0.286100,0.100268,0.194030,0.233448,0.922230,0.200535,0.745851,0.529755,43.500000,-56.500000,100.000000,-13.000000,889.85482113,0.000000,0.00000000,39.49535665,0.000000,411.15667236,377.33093311,59.39155595,0.00000000,2.25013231,0.15860163,0.01523938,0.05632974,2.88488068,0.00035859,0.00030776,0.00038376,0.00014571,1.30777890,1.51418407,0.06172189,0.00002988,0.00015388,0.00015351,0.00029142,1.23443772,0.75709203,1.63472362
2.100,2,1,1,-531.980,190.073,49.980,49.876648,-0.083481,-0.083481,-49.960130,-6.703606,nan,0.168990,0.320098,-1.418071,0.240055,0.238793,0.939372,0.372423,0.827963,0.558842,43.500000,-56.500000,100.000000,-13.000000,889.15362317,0.000000,0.00000000,41.23389137,0.000000,410.86561869,377.12592891,57.42823451,0.00000000,2.26998861,0.15831666,0.01548910,0.05615531,3.02233896,0.00039603,0.00036151,0.00053687,0.00014782,1.36858980,1.58550184,0.06680509,0.00003300,0.00018075,0.00021475,0.00029565,1.33610188,0.79275092,1.71073725
2.319,2,1,1,-531.980,190.073,49.980,49.876648,-0.083481,-0.083481,-49.960130,-6.703606,nan,0.168990,0.320098,-1.418071,0.240055,0.248407,0.939372,0.372423,0.827963,0.609156,43.500000,-56.500000,100.000000,-13.000000,889.15362317,0.000000,0.00000000,41.23389137,0.000000,410.86561869,377.12592891,57.42823451,0.00000000,2.26998861,0.15831666,0.01548910,0.05615531,3.32256229,0.00047782,0.00047890,0.00087126,0.00015244,1.50140720,1.74126733,0.07790735,0.00003982,0.00023945,0.00034850,0.00030487,1.55814707,0.87063366,1.87675900
2.400,2,1,1,-531.949,190.137,49.949,47.775310,-0.157685,-0.157685,-47.932995,-7.104677,nan,0.175647,0.387409,-0.759169,0.312149,0.254926,1.014968,0.558634,0.921969,0.628920,47.750000,-52.250000,100.000000,-4.500000,880.59320489,0.000000,0.00000000,40.01677646,0.000000,409.56254615,375.68595609,52.76647824,0.00000000,2.34416422,0.15552659,0.01259809,0.04915905,3.42643393,0.00052263,0.00053016,0.00090711,0.00015632,1.54714092,1.79517711,0.08199969,0.00004355,0.00026508,0.00036284,0.00031264,1.63999378,0.89758856,1.93392615
2.500,2,1,1,-531.937,190.162,49.937,47.055356,-0.186193,-0.186193,-47.241549,-7.620339,nan,0.221007,0.394850,0.042972,0.346072,0.262563,1.076356,1.017000,0.970426,0.654759,49.875000,-50.125000,100.000000,-0.250000,880.42615293,0.000000,0.00000000,42.73545595,0.000000,408.81436769,374.98262436,51.27223360,0.00000000,2.41007338,0.15393117,0.01109579,0.04637099,3.55016156,0.00057961,0.00060073,0.00090725,0.00017207,1.60151851,1.85938451,0.08699888,0.00004830,0.00030037,0.00036290,0.00034414,1.73997760,0.92969226,2.00189814
2.600,2,1,1,-531.923,190.188,49.924,46.334120,-0.216004,-0.216004,-46.550125,-7.892494,nan,0.252729,0.395232,0.429718,0.371416,0.269396,1.116742,0.214859,1.014553,0.680291,49.875000,-50.125000,100.000000,-0.250000,879.87549034,0.000000,0.00000000,44.95483067,0.000000,408.36384009,374.64099016,49.25515207,0.00000000,2.44990612,0.15348795,0.01117964,0.04610364,3.67052400,0.00063669,0.00067668,0.00092130,0.00017277,1.65430390,1.92181573,0.09199692,0.00005306,0.00033834,0.00036852,0.00034554,1.83993846,0.96090787,2.06787987
2.700,2,1,1,-531.909,190.215,49.909,45.614014,-0.246811,-0.246811,-45.860825,-7.906818,nan,0.275237,0.394128,-0.787817,0.388294,0.275468,1.124935,0.171887,1.055895,0.703480,50.937500,-49.062500,100.000000,1.875000,879.07527339,0.000000,0.00000000,46.72047445,0.000000,407.77596057,374.10230339,47.79464043,0.00000000,2.47433068,0.15259742,0.01066610,0.04430034,3.78760712,0.00069343,0.00075373,0.00096854,0.00017322,1.70552579,1.98249687,0.09699554,0.00005779,0.00037686,0.00038742,0.00034644,1.93991079,0.99124843,2.13190724
2.800,2,1,1,-531.894,190.243,49.894,44.895432,-0.278721,-0.278721,-45.174153,-7.734930,nan,0.295780,0.386401,-0.988352,0.392335,0.280552,1.111299,-0.974028,1.088688,0.723448,51.469000,-48.531000,100.000000,2.938000,878.25207556,0.000000,0.00000000,48.34237944,0.000000,407.25711767,373.64686053,46.31900336,0.00000000,2.48126256,0.15198253,0.01043926,0.04303022,3.90168079,0.00074807,0.00082904,0.00104300,0.00018769,1.75530487,2.04156340,0.10200472,0.00006234,0.00041452,0.00041720,0.00037537,2.04009444,1.02078170,2.19413109
3.054,2,1,1,-531.894,190.243,49.894,44.895432,-0.278721,-0.278721,-45.174153,-7.734930,nan,0.295780,0.386401,-0.988352,0.392335,0.291532,1.111299,-0.974028,1.088688,0.765960,51.469000,-48.531000,100.000000,2.938000,878.25207104,0.000000,0.00000000,48.34237944,0.000000,407.25711767,373.64686053,46.31900336,0.00000000,2.48126256,0.15198253,0.01043474,0.04303022,4.19108266,0.00088666,0.00102011,0.00123191,0.00022438,1.88159308,2.19141364,0.11471288,0.00007389,0.00051005,0.00049277,0.00044876,2.29425769,1.09570682,2.35199135
3.100,2,1,1,-531.841,190.332,49.842,42.754865,-0.382046,-0.382046,-43.136911,-6.230916,nan,0.235497,0.323075,-0.673225,0.378754,0.292060,1.047289,-0.830789,1.097851,0.771230,51.734500,-48.265500,100.000000,3.469000,868.16312795,0.000000,0.00000000,44.22782901,0.000000,406.36103224,372.63863448,42.27067283,0.00000000,2.46216354,0.15220011,0.01048062,0.04011512,4.23923218,0.00090423,0.00105088,0.00124781,0.00022922,1.90247533,2.21630653,0.11701818,0.00007535,0.00052544,0.00049912,0.00045844,2.34036363,1.10815326,2.37809416
3.200,2,1,1,-531.822,190.364,49.823,42.102296,-0.418635,-0.418635,-42.520930,-6.918465,nan,0.294034,0.294738,-0.315127,0.362113,0.292150,1.017885,-1.403747,1.086250,0.780713,51.867000,-48.133000,100.000000,3.734000,867.67001126,0.000000,0.00000000,46.63814448,0.000000,405.73090063,372.11814088,40.50647195,0.00000000,2.47393703,0.15166102,0.01063179,0.04012350,4.34108085,0.00093600,0.00111403,0.00125537,0.00025925,1.94655962,2.26892872,0.12202785,0.00007800,0.00055702,0.00050215,0.00051850,2.44055693,1.13446436,2.43319952
3.300,2,1,1,-531.801,190.396,49.803,41.338297,-0.456094,-0.456094,-41.794391,-7.219268,nan,0.325548,0.258038,-0.572958,0.333930,0.291113,0.975206,-0.257831,1.055890,0.787727,51.933500,-48.066500,100.000000,3.867000,866.41665868,0.000000,0.00000000,48.20122312,0.000000,405.14523014,371.61236574,38.78684145,0.00000000,2.46907408,0.15127114,0.01080200,0.03985102,4.43951437,0.00096031,0.00117189,0.00128034,0.00026026,1.98906616,2.31974729,0.12702812,0.00008003,0.00058595,0.00051214,0.00052052,2.54056245,1.15987364,2.48633270
3.400,2,1,1,-531.780,190.430,49.782,40.632693,-0.494393,-0.494393,-41.127085,-6.975761,nan,0.362006,0.220976,-1.145916,0.299866,0.289179,0.931690,-0.558634,1.018172,0.792621,57.933500,-42.066500,100.000000,15.867000,866.03531760,0.000000,0.00000000,50.27847766,0.000000,403.73052068,370.07856775,39.25819281,0.00000000,2.49846780,0.14919056,0.00868896,0.03321138,4.53536183,0.00097815,0.00122476,0.00138031,0.00026501,2.03027570,2.36908510,0.13215279,0.00008151,0.00061238,0.00055213,0.00053003,2.64305580,1.18454255,2.53784462
3.500,2,1,1,-531.757,190.463,49.760,39.987562,-0.533539,-0.533539,-40.521102,-7.076029,nan,0.373735,0.181647,-0.458366,0.269279,0.286512,0.886840,-0.300803,0.984254,0.795643,56.466500,-43.533500,100.000000,12.933000,863.87841882,0.000000,0.00000000,51.03736282,0.000000,403.35486926,369.80385416,37.01295890,0.00000000,2.47756455,0.14894796,0.00910822,0.03375295,4.62858357,0.00099022,0.00127272,0.00139633,0.00026639,2.07032386,2.41709323,0.13724082,0.00008252,0.00063636,0.00055853,0.00053279,2.74481634,1.20854661,2.58790482
3.710,2,1,1,-531.757,190.463,49.760,39.987562,-0.533539,-0.533539,-40.521102,-7.076029,nan,0.373735,0.181647,-0.458366,0.269279,0.281340,0.886840,-0.300803,0.984254,0.801390,55.733000,-44.267000,100.000000,11.466000,863.86001685,0.000000,0.00000000,51.03174257,0.000000,403.45229268,369.92772178,36.78230286,0.00000000,2.47298701,0.14913839,0.00928838,0.03454318,4.82410543,0.00101555,0.00137332,0.00142992,0.00026929,2.15433640,2.51780410,0.14787684,0.00008463,0.00068666,0.00057197,0.00053857,2.95753685,1.25890205,2.69292050
3.800,2,1,1,-531.684,190.568,49.687,37.929831,-0.654812,-0.654812,-38.584643,-7.176296,nan,0.325879,0.060265,-0.888085,0.196820,0.277965,0.670932,-0.472690,0.876335,0.798389,55.733000,-44.267000,100.000000,11.466000,853.15813807,0.000000,0.00000000,47.24650455,0.000000,402.17336508,368.56072821,32.59159983,0.00000000,2.39333462,0.14951777,0.00960961,0.03347839,4.90068648,0.00101674,0.00139800,0.00148397,0.00027235,2.18698470,2.55709529,0.15243542,0.00008473,0.00069900,0.00059359,0.00054470,3.04870839,1.27854764,2.73373088
3.900,2,1,1,-531.657,190.604,49.661,37.253504,-0.696477,-0.696477,-37.949981,-6.947113,nan,0.382913,0.016302,-0.315127,0.151234,0.274193,0.590304,-1.303479,0.798736,0.793478,60.500000,-39.500000,100.000000,21.000000,852.42745955,0.000000,0.00000000,49.20737991,0.000000,400.77676260,367.07902510,32.78900228,0.00000000,2.38987042,0.14832052,0.00822567,0.02887305,4.98342212,0.00101684,0.00141925,0.00149154,0.00029825,2.22211258,2.59942312,0.15766054,0.00008474,0.00070963,0.00059662,0.00059650,3.15321076,1.29971156,2.77764072
4.000,2,1,1,-531.644,190.621,49.648,36.662637,-0.716724,-0.716724,-37.379361,-5.987409,nan,0.404718,-0.024789,-0.888085,0.108523,0.270591,0.525177,-1.518338,0.720592,0.787589,57.750000,-42.250000,100.000000,15.500000,851.44240295,0.000000,0.00000000,49.89102636,0.000000,400.76734227,367.19470981,31.07227989,0.00000000,2.32996318,0.14812782,0.00918022,0.02977339,5.06378433,0.00101706,0.00143606,0.00155161,0.00033337,2.25616497,2.64050014,0.16278112,0.00008476,0.00071803,0.00062064,0.00066673,3.25562248,1.32025007,2.82020621
4.100,2,1,1,-531.616,190.658,49.620,35.999121,-0.759382,-0.759382,-36.758503,-7.133325,nan,0.466930,-0.065993,0.243507,0.063258,0.267308,0.456410,-0.114592,0.626869,0.780854,60.500000,-39.500000,100.000000,21.000000,849.81340204,0.000000,0.00000000,51.79822674,0.000000,399.54117143,365.96301531,30.02209042,0.00000000,2.30511698,0.14730935,0.00854479,0.02792701,5.14171236,0.00101866,0.00144875,0.00155612,0.00033357,2.28909001,2.68026404,0.16800122,0.00008489,0.00072437,0.00062245,0.00066713,3.36002432,1.34013202,2.86136252
4.324,2,1,1,-531.616,190.658,49.620,35.999121,-0.759382,-0.759382,-36.758503,-7.133325,nan,0.466930,-0.065993,0.243507,0.063258,0.260421,0.456410,-0.114592,0.626869,0.766804,60.500000,-39.500000,100.000000,21.000000,849.81328104,0.000000,0.00000000,51.79822674,0.000000,399.54117143,365.96301531,30.02209042,0.00000000,2.30511698,0.14730935,0.00842379,0.02792701,5.31578375,0.00102221,0.00147709,0.00156621,0.00033401,2.36263620,2.76908645,0.17966157,0.00008518,0.00073855,0.00062648,0.00066803,3.59323149,1.38454323,2.95329525
4.400,2,1,1,-531.524,190.769,49.530,34.048263,-0.889799,-0.889799,-34.938062,-6.259564,nan,0.371073,-0.166407,-0.544310,0.089239,0.259011,0.245836,-1.045648,0.491028,0.760501,60.500000,-39.500000,100.000000,21.000000,838.85295430,0.000000,0.00000000,47.13543150,0.000000,398.16881240,364.46637907,26.70537800,0.00000000,2.19433651,0.14778273,0.00885614,0.02597794,5.37025417,0.00102997,0.00147991,0.00158350,0.00034678,2.38543649,2.79671456,0.18366296,0.00008583,0.00073996,0.00063340,0.00069355,3.67325914,1.39835728,2.98179561
4.500,2,1,1,-531.491,190.807,49.498,33.410916,-0.934027,-0.934027,-34.344943,-6.417127,nan,0.466942,-0.198675,-0.931056,0.123084,0.257769,0.175302,-0.286479,0.401118,0.752084,60.500000,-39.500000,100.000000,21.000000,837.68766486,0.000000,0.00000000,49.23769472,0.000000,397.11441182,363.47766546,25.51662478,0.00000000,2.15949735,0.14697503,0.00908318,0.02571252,5.43914438,0.00104439,0.00148179,0.00164949,0.00034803,2.41417026,2.83156910,0.18888132,0.00008703,0.00074089,0.00065980,0.00069605,3.77762643,1.41578455,3.01771282
4.600,2,1,1,-531.457,190.845,49.465,32.778508,-0.978590,-0.978590,-33.757098,-5.271212,nan,0.526326,-0.226326,-0.673225,0.159257,0.257095,0.113242,-0.257831,0.310096,0.743658,60.500000,-39.500000,100.000000,21.000000,836.82428444,0.000000,0.00000000,50.91673727,0.000000,396.12651612,362.53155346,24.95058692,0.00000000,2.11886690,0.14623951,0.00911033,0.02467394,5.50613043,0.00106318,0.00148257,0.00168412,0.00034904,2.44203201,2.86540043,0.19411908,0.00008860,0.00074128,0.00067365,0.00069808,3.88238163,1.43270021,3.05254001
4.700,2,1,1,-531.423,190.883,49.430,32.150284,-1.023411,-1.023411,-33.173695,-6.789550,nan,0.576885,-0.246966,-1.059972,0.193520,0.256875,0.061549,-0.257831,0.212444,0.735431,63.250000,-36.750000,100.000000,26.500000,833.96821832,0.000000,0.00000000,51.97468325,0.000000,394.71816292,361.06894652,23.94099872,0.00000000,2.08753974,0.14574195,0.00867820,0.02346702,5.57080420,0.00108541,0.00148280,0.00176942,0.00035005,2.46876700,2.89789596,0.19945357,0.00009045,0.00074140,0.00070777,0.00070010,3.98907139,1.44894798,3.08595875
4.800,2,1,1,-531.387,190.921,49.395,31.526863,-1.068439,-1.068439,-32.595302,-6.331184,nan,0.595922,-0.263072,0.071620,0.218943,0.257011,0.018187,-0.501338,0.152834,0.727399,63.250000,-36.750000,100.000000,26.500000,831.66946702,0.000000,0.00000000,52.40826129,0.000000,393.79147604,360.14306971,23.08997690,0.00000000,2.05986664,0.14526614,0.00872774,0.02282255,5.63357266,0.00111070,0.00148282,0.00176981,0.00035388,2.49465661,2.92939452,0.20480433,0.00009256,0.00074141,0.00070792,0.00070776,4.09608666,1.46469726,3.11832076
5.029,2,1,1,-531.387,190.921,49.395,31.526863,-1.068439,-1.068439,-32.595302,-6.331184,nan,0.595922,-0.263072,0.071620,0.218943,0.257302,0.018187,-0.501338,0.152834,0.709954,63.250000,-36.750000,100.000000,26.500000,831.66946702,0.000000,0.00000000,52.40826129,0.000000,393.79147604,360.14306971,23.08997690,0.00000000,2.05986664,0.14526614,0.00872774,0.02282255,5.77731687,0.00116863,0.00148287,0.00177070,0.00036265,2.55394563,3.00152844,0.21705796,0.00009739,0.00074143,0.00070828,0.00072529,4.34115919,1.50076422,3.19243203
5.100,2,1,1,-531.272,191.036,49.283,29.743876,-1.204729,-1.204729,-30.948605,-5.557691,nan,0.470256,-0.293460,-1.403747,0.253627,0.257862,-0.069092,-0.358099,0.089438,0.704835,64.625000,-35.375000,100.000000,29.250000,820.96192315,0.000000,0.00000000,47.66282444,0.000000,392.03084403,358.21959458,20.87529876,0.00000000,1.99813027,0.14614734,0.00848557,0.02059816,5.81813609,0.00119101,0.00148307,0.00187737,0.00036403,2.57053668,3.02176790,0.22091602,0.00009925,0.00074154,0.00075095,0.00072807,4.41832048,1.51088395,3.21317085
5.200,2,1,1,-531.232,191.075,49.243,29.143914,-1.250442,-1.250442,-30.394356,-5.271212,nan,0.519766,-0.296029,-0.257831,0.271481,0.258680,-0.079388,-0.186211,0.066817,0.697850,64.625000,-35.375000,100.000000,29.250000,817.66596643,0.000000,0.00000000,47.30731659,0.000000,390.99469092,357.13688638,20.04888376,0.00000000,2.00374226,0.14569697,0.00866321,0.02008635,5.87353041,0.00122300,0.00148346,0.00188242,0.00036456,2.59302047,3.04921970,0.22633680,0.00010192,0.00074173,0.00075297,0.00072912,4.52673593,1.52460985,3.24127559
5.300,2,1,1,-531.190,191.113,49.203,28.620897,-1.296226,-1.296226,-29.917123,-4.855817,nan,0.527436,-0.293992,-1.059972,0.282924,0.259419,-0.080256,-0.014324,0.063699,0.691062,64.625000,-35.375000,100.000000,29.250000,814.09536330,0.000000,0.00000000,46.23124846,0.000000,390.09114028,356.16715563,19.42240145,0.00000000,2.00957510,0.14549431,0.00877048,0.01957761,5.92757449,0.00125462,0.00148385,0.00196804,0.00036456,2.61484680,3.07588834,0.23176828,0.00010455,0.00074192,0.00078722,0.00072913,4.63536563,1.53794417,3.26855850
5.400,2,1,1,-531.148,191.151,49.161,28.031481,-1.342039,-1.342039,-29.373519,-6.345508,nan,0.544923,-0.287906,0.572958,0.290895,0.259996,-0.072811,0.014324,0.069816,0.684466,65.312500,-34.687500,100.000000,30.625000,809.55972578,0.000000,0.00000000,45.22967059,0.000000,389.00611086,355.00878131,18.12514521,0.00000000,2.01598031,0.14534123,0.00914974,0.01954653,5.97978221,0.00128488,0.00148417,0.00199302,0.00036457,2.63585078,3.10157329,0.23723150,0.00010707,0.00074209,0.00079721,0.00072913,4.74462998,1.55078664,3.29481347
5.500,2,1,1,-531.104,191.190,49.119,27.493501,-1.387871,-1.387871,-28.881373,-5.600662,nan,0.532125,-0.280437,0.415394,0.291451,0.260396,-0.058293,0.515662,0.073229,0.678022,65.656000,-34.344000,100.000000,31.312000,805.94463367,0.000000,0.00000000,43.84902221,0.000000,388.13732766,354.06089769,17.70591868,0.00000000,2.01837690,0.14534824,0.00901454,0.01872774,6.03054246,0.00131364,0.00148438,0.00200616,0.00036862,2.65618647,3.12645921,0.24272398,0.00010947,0.00074219,0.00080247,0.00073724,4.85447958,1.56322960,3.32023309
