t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
2.000,2,1,1,-531.883,190.148,49.883,51.745388,-0.170449,-0.170449,-51.915838,-5.772550,nan,0.210554,3.234631,0.873761,2.758207,1.947303,3.950366,1.776169,3.281472,2.123044,40.500000,-59.500000,100.000000,-19.000000,883.94282955,0.000000,0.03637820,33.67924126,0.000000,408.63738515,374.44088190,62.80929869,0.00000000,4.10097612,0.15965956,0.01782732,0.06118134,3.02627406,0.02495010,0.00494279,0.01345642,0.00351566,1.35401481,1.56358725,0.06180704,0.00207917,0.00247139,0.00538257,0.00703133,1.23614079,0.78179362,1.69251851
2.100,2,1,1,-531.874,190.173,49.874,51.103046,-0.198275,-0.198275,-51.301321,-7.262240,nan,0.232283,3.326706,1.059972,3.013749,2.043267,4.176404,1.661578,3.633879,2.277764,43.500000,-56.500000,100.000000,-13.000000,888.25805198,0.000000,0.04115226,40.42131705,0.000000,408.21707706,374.27059660,60.79240250,0.00000000,4.28545864,0.15720693,0.01511157,0.05772936,3.17570843,0.02899616,0.00600560,0.01354199,0.00355772,1.41816072,1.63855391,0.06689233,0.00241635,0.00300280,0.00541680,0.00711544,1.33784651,0.81927696,1.77270090
2.200,2,1,1,-531.867,190.198,49.867,50.442976,-0.227399,-0.227399,-50.670375,-6.703606,nan,0.245357,3.355210,0.300803,3.164386,2.128147,4.338321,1.217535,3.883859,2.422756,43.500000,-56.500000,100.000000,-13.000000,894.89763175,0.000000,0.04224491,47.71583059,0.000000,408.33373163,374.77643273,59.40230822,0.00000000,4.39847072,0.15691597,0.01498272,0.05671425,3.32187280,0.03311055,0.00715206,0.01354888,0.00358030,1.48071889,1.71178610,0.07197602,0.00275921,0.00357603,0.00541955,0.00716059,1.43952037,0.85589305,1.85089861
2.411,2,1,1,-531.867,190.198,49.867,50.442976,-0.227399,-0.227399,-50.670375,-6.703606,nan,0.245357,3.355210,0.300803,3.164386,2.274131,4.338321,1.217535,3.883859,2.665854,43.500000,-56.500000,100.000000,-13.000000,894.89763175,0.000000,0.04224491,47.71583059,0.000000,408.33373163,374.77643273,59.40230822,0.00000000,4.39847072,0.15691597,0.01498272,0.05671425,3.63062067,0.04180154,0.00957377,0.01356344,0.00362798,1.61286258,1.86647690,0.08271447,0.00348346,0.00478688,0.00542537,0.00725596,1.65428944,0.93323845,2.01607823
2.500,2,1,1,-531.853,190.264,49.854,48.476548,-0.303521,-0.303521,-48.780069,-7.247916,nan,0.312151,3.153112,-0.343775,3.262189,2.314299,4.367767,-1.017000,4.197248,2.751231,47.750000,-52.250000,100.000000,-4.500000,904.35760953,0.000000,0.03414568,61.43955375,0.000000,408.00867708,375.11408526,55.05553647,0.00000000,4.48961161,0.15385110,0.01219946,0.04994911,3.75150094,0.04503108,0.01060660,0.01357143,0.00364198,1.66439216,1.92709100,0.08716668,0.00375259,0.00530330,0.00542857,0.00728396,1.74333364,0.96354550,2.08049020
2.600,2,1,1,-531.850,190.292,49.851,47.777243,-0.335931,-0.335931,-48.113174,-7.176296,nan,0.318763,2.985440,-1.647254,3.236410,2.346102,4.247586,-2.334803,4.292854,2.829429,47.750000,-52.250000,100.000000,-4.500000,913.71328532,0.000000,0.03182964,71.21912309,0.000000,408.42652395,376.10478241,53.26371594,0.00000000,4.45218413,0.15369621,0.01204222,0.04938773,3.88405001,0.04828940,0.01170588,0.01377809,0.00372502,1.72080952,1.99356484,0.09217727,0.00402412,0.00585294,0.00551124,0.00745003,1.84354537,0.99678242,2.15101190
2.700,2,1,1,-531.847,190.321,49.848,47.076479,-0.369512,-0.369512,-47.445991,-7.434127,nan,0.340574,2.769936,-1.761845,3.144196,2.364507,4.060500,-3.251535,4.303425,2.888737,49.875000,-50.125000,100.000000,-0.250000,924.00467950,0.000000,0.02649116,81.79779371,0.000000,408.60724649,376.84477864,52.02406985,0.00000000,4.49459439,0.15242553,0.01087741,0.04640232,4.01280434,0.05109286,0.01270995,0.01401439,0.00388598,1.77564511,2.05828085,0.09717521,0.00425774,0.00635498,0.00560575,0.00777195,1.94350427,1.02914042,2.21955639
2.800,2,1,1,-531.845,190.352,49.846,46.375702,-0.404133,-0.404133,-46.779836,-7.233592,nan,0.356510,2.514400,-3.308831,2.989689,2.370448,3.807190,-3.108296,4.224262,2.929397,50.500000,-49.500000,100.000000,1.000000,933.24374964,0.000000,0.01902085,91.23588028,0.000000,408.97172015,377.75906669,50.58995618,0.00000000,4.46061489,0.15197440,0.01053806,0.04497813,4.13836528,0.05340420,0.01359314,0.01484827,0.00403315,1.82898130,2.12132882,0.10217640,0.00445035,0.00679657,0.00593931,0.00806630,2.04352807,1.06066441,2.28622663
3.047,2,1,1,-531.845,190.352,49.846,46.375702,-0.404133,-0.404133,-46.779836,-7.233592,nan,0.356510,2.514400,-3.308831,2.989689,2.383291,3.807190,-3.108296,4.224262,3.015754,50.500000,-49.500000,100.000000,1.000000,933.24374339,0.000000,0.01902085,91.23588028,0.000000,408.97172015,377.75906669,50.58995618,0.00000000,4.46061489,0.15197440,0.01053181,0.04497813,4.44871337,0.05911713,0.01577611,0.01690936,0.00439692,1.96081199,2.27716405,0.11453781,0.00492643,0.00788806,0.00676375,0.00879383,2.29075617,1.13858202,2.45101499
3.100,2,1,1,-531.840,190.447,49.842,44.290194,-0.514352,-0.514352,-44.804546,-7.434127,nan,0.280116,1.581933,-4.526367,2.611042,2.371122,2.727745,-3.767198,3.843256,3.010757,51.250000,-48.750000,100.000000,2.500000,918.73097193,0.000000,0.00608558,83.16172775,0.000000,408.61385109,377.04564489,45.49607843,0.00000000,4.20201406,0.15217860,0.01058974,0.04280180,4.50952539,0.05960017,0.01601548,0.01773324,0.00451106,1.98664399,2.30784177,0.11717967,0.00496668,0.00800774,0.00709330,0.00902211,2.34359346,1.15392089,2.48330499
3.200,2,1,1,-531.838,190.481,49.840,43.600696,-0.553255,-0.553255,-44.153951,-6.646310,nan,0.340797,1.225132,-3.366127,2.261340,2.341926,2.278412,-4.812845,3.460571,2.989202,51.625000,-48.375000,100.000000,3.250000,931.27754800,0.000000,0.00078440,95.33179892,0.000000,409.07537585,378.20509169,44.48126315,0.00000000,3.97995673,0.15165046,0.01035158,0.04127521,4.62081588,0.06014976,0.01633228,0.01859760,0.00486446,2.03423463,2.36444369,0.12219346,0.00501248,0.00816614,0.00743904,0.00972891,2.44386926,1.18222185,2.54279329
3.300,2,1,1,-531.836,190.516,49.838,42.914763,-0.593076,-0.593076,-43.507838,-5.729578,nan,0.374720,0.855497,-4.555014,1.860875,2.309008,1.783135,-6.144972,2.996671,2.958026,51.812500,-48.187500,100.000000,3.625000,939.98869602,0.000000,0.00000000,104.09863889,0.000000,409.41306545,379.06023376,43.51749596,0.00000000,3.69786076,0.15128754,0.01021281,0.03990087,4.72936193,0.06041692,0.01652572,0.02017547,0.00543879,2.08030035,2.41931157,0.12719310,0.00503474,0.00826286,0.00807019,0.01087757,2.54386201,1.20965578,2.60037544
3.400,2,1,1,-531.833,190.551,49.836,42.232647,-0.633640,-0.633640,-42.866287,-6.889817,nan,0.391296,0.484191,-4.010705,1.400164,2.274262,1.248514,-5.027705,2.442443,2.919802,51.906000,-48.094000,100.000000,3.812000,943.66764467,0.000000,0.00000000,109.60598768,0.000000,409.59527869,379.60938890,41.30232803,0.00000000,3.35267768,0.15121302,0.01048445,0.04028621,4.83433042,0.06050260,0.01662067,0.02140024,0.00582372,2.12507104,2.47271273,0.13219941,0.00504188,0.00831034,0.00856010,0.01164743,2.64398825,1.23635637,2.65633880
3.615,2,1,1,-531.833,190.551,49.836,42.232647,-0.633640,-0.633640,-42.866287,-6.889817,nan,0.391296,0.484191,-4.010705,1.400164,2.204963,1.248514,-5.027705,2.442443,2.843820,51.953000,-48.047000,100.000000,3.906000,943.65212733,0.000000,0.00000000,109.59486596,0.000000,409.58881060,379.60115557,41.31234898,0.00000000,3.35306538,0.15119310,0.01045826,0.04022949,5.05969818,0.06068656,0.01682453,0.02402981,0.00665016,2.22119355,2.58736485,0.14294873,0.00505721,0.00841226,0.00961192,0.01330032,2.85897451,1.29368243,2.77649193
3.700,2,1,1,-531.818,190.661,49.823,40.207301,-0.760228,-0.760228,-40.967529,-7.319536,nan,0.310084,-0.592004,-5.056353,0.837760,2.179856,-0.436080,-4.469071,1.574390,2.809733,57.953000,-42.047000,100.000000,15.906000,926.35093989,0.000000,0.00000000,98.90483205,0.000000,408.25555538,377.59756501,38.57749962,0.00000000,2.82334309,0.15015599,0.00876814,0.03322061,5.14289065,0.06079598,0.01683442,0.02569280,0.00690998,2.25612718,2.62920291,0.14732738,0.00506633,0.00841721,0.01027712,0.01381997,2.94654757,1.31460145,2.82015897
3.800,2,1,1,-531.811,190.699,49.816,39.541119,-0.804292,-0.804292,-40.345411,-7.018733,nan,0.367436,-0.927544,-4.010705,0.674389,2.154929,-0.986580,-5.013381,1.155792,2.775323,56.476500,-43.523500,100.000000,12.953000,929.20958567,0.000000,0.00000000,103.50270624,0.000000,408.34061051,378.00684208,36.60947340,0.00000000,2.55741291,0.14985531,0.00909086,0.03359434,5.23715717,0.06111036,0.01689370,0.02691734,0.00729265,2.29577970,2.67675405,0.15240937,0.00509253,0.00844685,0.01076694,0.01458531,3.04818740,1.33837703,2.86972462
3.900,2,1,1,-531.802,190.738,49.807,38.885499,-0.849248,-0.849248,-39.734747,-6.660634,nan,0.403104,-1.235796,-3.781521,0.725254,2.135293,-1.524571,-5.815522,0.948674,2.749007,56.477000,-43.523000,100.000000,12.954000,930.51402286,0.000000,0.00000000,106.04054819,0.000000,408.10671341,377.93594215,35.43050317,0.00000000,2.80876871,0.14948599,0.00909721,0.03296402,5.32923687,0.06166872,0.01703533,0.02800656,0.00780787,2.33426310,2.72296099,0.15749430,0.00513906,0.00851767,0.01120262,0.01561574,3.14988603,1.36148049,2.91782888
4.000,2,1,1,-531.790,190.778,49.796,38.237620,-0.894946,-0.894946,-39.132566,-7.491423,nan,0.431423,-1.512847,-2.506690,0.944057,2.121257,-2.039479,-5.199592,1.122957,2.732700,60.500000,-39.500000,100.000000,21.000000,929.51348968,0.000000,0.00000000,106.68513476,0.000000,407.22270134,377.01187125,35.21655656,0.00000000,3.19028888,0.14891759,0.00777980,0.03023949,5.41860294,0.06250519,0.01728870,0.02848499,0.00821958,2.37157491,2.76781567,0.16271390,0.00520877,0.00864435,0.01139400,0.01643915,3.25427798,1.38390784,2.96446864
4.208,2,1,1,-531.790,190.778,49.796,38.237620,-0.894946,-0.894946,-39.132566,-7.491423,nan,0.431423,-1.512847,-2.506690,0.944057,2.094109,-2.039479,-5.199592,1.122957,2.701189,57.750000,-42.250000,100.000000,15.500000,929.34586578,0.000000,0.00000000,106.96976918,0.000000,407.57621312,377.45552221,33.98636246,0.00000000,3.16814961,0.14891143,0.00908393,0.03185385,5.60379028,0.06424050,0.01781432,0.02947753,0.00907369,2.44898061,2.86086954,0.17333409,0.00535338,0.00890716,0.01179101,0.01814738,3.46668171,1.43043477,3.06122576
4.300,2,1,1,-531.745,190.901,49.753,36.352702,-1.037499,-1.037499,-37.390202,-6.230916,nan,0.449930,-2.172709,-1.504014,1.561492,2.095915,-3.336653,-3.065324,2.206256,2.717172,60.500000,-39.500000,100.000000,21.000000,920.90136805,0.000000,0.00017641,103.04787895,0.000000,406.00719016,375.62603903,31.97353450,0.00000000,4.06207924,0.14842798,0.00797020,0.02807157,5.68069545,0.06583736,0.01844200,0.02963695,0.00920612,2.48050800,2.89889990,0.17816512,0.00548645,0.00922100,0.01185478,0.01841225,3.56330233,1.44944995,3.10063500
4.400,2,1,1,-531.726,190.943,49.735,35.740341,-1.086791,-1.086791,-36.827132,-5.973085,nan,0.478308,-2.323191,-1.518338,1.843731,2.101623,-3.658428,-2.420747,2.726944,2.743389,60.500000,-39.500000,100.000000,21.000000,916.96463059,0.000000,0.00095615,101.57224119,0.000000,405.25195814,374.77728317,30.87567752,0.00000000,4.30311775,0.14790517,0.00802767,0.02746384,5.76209326,0.06781422,0.01925904,0.02981286,0.00929556,2.51362502,2.93889047,0.18339609,0.00565119,0.00962952,0.01192514,0.01859111,3.66792185,1.46944523,3.14203127
4.500,2,1,1,-531.705,190.986,49.714,35.183874,-1.136855,-1.136855,-36.320729,-7.018733,nan,0.500436,-2.427615,-0.974028,2.063320,2.109765,-3.899644,-2.019676,3.148348,2.775707,60.500000,-39.500000,100.000000,21.000000,911.49195324,0.000000,0.00177971,99.40453075,0.000000,404.43330524,373.83677020,29.14090780,0.00000000,4.49119193,0.14742171,0.00852345,0.02752243,5.84141765,0.06996532,0.02018416,0.02988501,0.00935759,2.54572591,2.97769073,0.18860894,0.00583044,0.01009208,0.01195400,0.01871519,3.77217888,1.48884536,3.18215738
4.600,2,1,1,-531.681,191.030,49.692,34.585496,-1.187650,-1.187650,-35.773146,-6.173620,nan,0.513707,-2.505128,-1.647254,2.259314,2.119568,-4.097552,-1.188887,3.542372,2.812652,60.500000,-39.500000,100.000000,21.000000,906.83704584,0.000000,0.00255728,97.04848046,0.000000,403.61547017,372.86214233,28.47802396,0.00000000,4.64815013,0.14700996,0.00854922,0.02666234,5.91909419,0.07225911,0.02120696,0.03009163,0.00937912,2.57690888,3.01541955,0.19382895,0.00602159,0.01060348,0.01203665,0.01875824,3.87657892,1.50770978,3.22113610
4.813,2,1,1,-531.681,191.030,49.692,34.585496,-1.187650,-1.187650,-35.773146,-6.173620,nan,0.513707,-2.505128,-1.647254,2.259314,2.138881,-4.097552,-1.188887,3.542372,2.884535,60.500000,-39.500000,100.000000,21.000000,906.83704584,0.000000,0.00255728,97.04848046,0.000000,403.61547017,372.86214233,28.47802396,0.00000000,4.64815013,0.14700996,0.00854922,0.02666234,6.08437766,0.07713994,0.02338333,0.03053128,0.00942492,2.64326135,3.09570055,0.20493629,0.00642833,0.01169166,0.01221251,0.01884985,4.09872577,1.54785027,3.30407669
4.900,2,1,1,-531.598,191.164,49.612,32.821153,-1.344373,-1.344373,-34.165526,-6.402803,nan,0.505017,-2.528785,-0.988352,2.445106,2.146754,-4.247926,1.246183,3.979926,2.915615,63.250000,-36.750000,100.000000,26.500000,892.41942444,0.000000,0.00259863,89.97297734,0.000000,401.30475567,370.10286740,26.06445501,0.00000000,4.79268423,0.14697585,0.00803255,0.02407777,6.14697851,0.07917662,0.02434119,0.03059610,0.00944553,2.66804610,3.12577429,0.20959868,0.00659805,0.01217059,0.01223844,0.01889106,4.19197359,1.56288715,3.33505762
5.000,2,1,1,-531.566,191.210,49.581,32.311130,-1.397865,-1.397865,-33.708995,-6.059029,nan,0.519301,-2.477312,0.658901,2.490418,2.154167,-4.164854,2.162916,4.107785,2.947084,63.250000,-36.750000,100.000000,26.500000,885.48582418,0.000000,0.00213168,86.17875594,0.000000,400.23696062,368.78399305,25.34371790,0.00000000,4.76208498,0.14657122,0.00804385,0.02356493,6.21713660,0.08142270,0.02539925,0.03062920,0.00951687,2.69577057,3.15944171,0.21495630,0.00678522,0.01269962,0.01225168,0.01903374,4.29912601,1.57972086,3.36971321
5.100,2,1,1,-531.532,191.255,49.548,31.669696,-1.451891,-1.451891,-33.121587,-5.672282,nan,0.539791,-2.375339,1.461042,2.497662,2.158900,-3.980342,2.463719,4.166019,2.971731,63.250000,-36.750000,100.000000,26.500000,878.89313119,0.000000,0.00212864,82.91998522,0.000000,399.13564728,367.46483163,24.40160304,0.00000000,4.79165456,0.14612148,0.00822157,0.02293776,6.28490945,0.08348235,0.02636315,0.03079154,0.00960920,2.72246828,3.19189480,0.22030013,0.00695686,0.01318157,0.01231662,0.01921839,4.40600251,1.59594740,3.40308535
5.200,2,1,1,-531.496,191.302,49.513,31.170972,-1.506426,-1.506426,-32.677398,-5.557691,nan,0.564116,-2.269818,1.704549,2.464666,2.161178,-3.773625,2.678578,4.130209,2.989906,63.250000,-36.750000,100.000000,26.500000,872.88731687,0.000000,0.00176573,80.14203841,0.000000,398.01022565,366.14529922,23.61368428,0.00000000,4.79766909,0.14566355,0.00842194,0.02254898,6.35112479,0.08536866,0.02723210,0.03101316,0.00971865,2.74853180,3.22360061,0.22565980,0.00711405,0.01361605,0.01240526,0.01943730,4.51319603,1.61180031,3.43566475
5.411,2,1,1,-531.496,191.302,49.513,31.170972,-1.506426,-1.506426,-32.677398,-5.557691,nan,0.564116,-2.269818,1.704549,2.464666,2.165678,-3.773625,2.678578,4.130209,3.025546,63.250000,-36.750000,100.000000,26.500000,872.88731687,0.000000,0.00176573,80.14203841,0.000000,398.01022565,366.14529922,23.61368428,0.00000000,4.79766909,0.14566355,0.00842194,0.02254898,6.49045687,0.08933787,0.02906057,0.03147950,0.00994896,2.80337536,3.29031684,0.23693777,0.00744482,0.01453029,0.01259180,0.01989792,4.73875548,1.64515842,3.50421920
5.500,2,1,1,-531.373,191.442,49.394,29.497645,-1.672903,-1.672903,-31.170548,-6.417127,nan,0.519111,-1.779105,1.418071,2.241558,2.159742,-2.681770,4.569338,3.693072,3.020082,64.625000,-35.375000,100.000000,29.250000,856.27477088,0.000000,0.00031308,72.18991220,0.000000,395.41894134,363.11808353,20.87442613,0.00000000,4.49734440,0.14596196,0.00863786,0.02115039,6.54404223,0.09037040,0.02945159,0.03161616,0.01023275,2.82450539,3.31608433,0.24178160,0.00753087,0.01472579,0.01264647,0.02046551,4.83563206,1.65804217,3.53063173
5.600,2,1,1,-531.328,191.489,49.351,28.947520,-1.729053,-1.729053,-30.676573,-6.116324,nan,0.580612,-1.577257,1.532662,2.064577,2.150393,-2.205728,5.371479,3.322881,3.007011,65.312500,-34.687500,100.000000,30.625000,849.68821343,0.000000,0.00000004,69.62789436,0.000000,393.88582478,361.35569176,20.35277945,0.00000000,4.29171184,0.14537911,0.00858617,0.02034591,6.60223659,0.09127947,0.02974790,0.03179499,0.01067206,2.84743062,3.34406282,0.24724873,0.00760662,0.01487395,0.01271800,0.02134412,4.94497453,1.67203141,3.55928827
