t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
1.500,2,1,1,-531.954,190.060,49.954,54.845180,-0.069387,-0.069387,-54.914567,-4.311507,nan,0.146221,0.853204,2.893437,0.460173,0.919005,1.224041,3.380451,0.727950,0.687393,40.000000,-60.000000,100.000000,-20.000000,889.49929714,0.000000,0.00000000,28.01200675,0.000000,410.30566410,375.78274520,72.74239584,0.00000000,2.41580538,0.16074793,0.01693533,0.06299660,2.23185727,0.00401364,0.00037425,0.00429045,0.00129003,1.01599829,1.16985143,0.03603917,0.00033447,0.00018712,0.00171618,0.00258007,0.72078341,0.58492572,1.26999787
1.708,2,1,1,-531.954,190.060,49.954,54.845180,-0.069387,-0.069387,-54.914567,-4.311507,nan,0.146221,0.853204,2.893437,0.460173,0.910204,1.224041,3.380451,0.727950,0.783661,40.000000,-60.000000,100.000000,-20.000000,889.49929714,0.000000,0.00000000,28.01200675,0.000000,410.30566410,375.78274520,72.74239584,0.00000000,2.41580538,0.16074793,0.01693533,0.06299660,2.57523032,0.00456774,0.00056433,0.00561807,0.00165246,1.16902609,1.34693431,0.04686731,0.00038065,0.00028216,0.00224723,0.00330493,0.93734620,0.67346716,1.46128262
1.800,2,1,1,-531.923,190.118,49.923,53.426961,-0.135778,-0.135778,-53.562740,-4.741226,nan,0.147330,1.383511,1.375099,0.877138,0.943776,1.919274,3.051000,1.260861,0.888880,40.000000,-60.000000,100.000000,-20.000000,885.42034535,0.000000,0.00000000,29.13089307,0.000000,409.74209428,375.34086113,68.12888421,0.00000000,2.83716664,0.16069942,0.01751144,0.06223515,2.71974596,0.00520960,0.00077020,0.00575017,0.00178252,1.23316243,1.42143353,0.05163752,0.00043413,0.00038510,0.00230007,0.00356505,1.03275034,0.71071676,1.54145304
1.900,2,1,1,-531.913,190.140,49.913,52.839353,-0.160992,-0.160992,-53.000344,-5.428775,nan,0.182062,1.529413,2.664254,1.106421,0.987906,2.088502,2.320479,1.552869,1.000162,40.500000,-59.500000,100.000000,-19.000000,887.12608206,0.000000,0.00000000,33.23560283,0.000000,409.40598379,375.17281493,66.11555812,0.00000000,2.95723075,0.15994764,0.01724342,0.06170057,2.87485551,0.00606515,0.00103609,0.00629106,0.00186458,1.30165811,1.50111938,0.05682113,0.00050543,0.00051805,0.00251642,0.00372917,1.13642265,0.75055969,1.62707264
2.000,2,1,1,-531.907,190.152,49.908,52.276423,-0.174744,-0.174744,-52.451167,-5.657958,nan,0.193547,1.646102,2.406423,1.294488,1.035478,2.225379,2.234535,1.791266,1.104418,40.500000,-59.500000,100.000000,-19.000000,886.91069041,0.000000,0.00000000,34.84576287,0.000000,409.27335364,375.13142570,64.37478452,0.00000000,3.04657857,0.15982038,0.01747975,0.06148498,3.02690830,0.00705503,0.00133762,0.00673179,0.00194059,1.36866050,1.57918429,0.06199847,0.00058792,0.00066881,0.00269272,0.00388118,1.23996950,0.78959215,1.71082562
2.100,2,1,1,-531.896,190.177,49.897,51.643988,-0.202689,-0.202689,-51.846676,-5.600662,nan,0.253106,1.753407,0.916732,1.482297,1.085201,2.379261,1.876437,2.031319,1.205666,43.500000,-56.500000,100.000000,-13.000000,890.81944395,0.000000,0.00000000,40.75120250,0.000000,408.53074541,374.52572172,63.59693758,0.00000000,3.18682954,0.15689157,0.01448574,0.05662989,3.17563290,0.00817963,0.00168274,0.00679583,0.00199425,1.43421163,1.65568240,0.06708641,0.00068164,0.00084137,0.00271833,0.00398851,1.34172828,0.82784120,1.79276454
2.311,2,1,1,-531.896,190.177,49.897,51.643988,-0.202689,-0.202689,-51.846676,-5.600662,nan,0.253106,1.753407,0.916732,1.482297,1.169197,2.379261,1.876437,2.031319,1.368814,43.500000,-56.500000,100.000000,-13.000000,890.81929995,0.000000,0.00000000,40.75120250,0.000000,408.53074541,374.52572172,63.59693758,0.00000000,3.18682954,0.15689157,0.01434174,0.05662989,3.48882955,0.01054789,0.00240951,0.00693070,0.00210726,1.57225468,1.81677850,0.07780102,0.00087899,0.00120475,0.00277228,0.00421453,1.55602040,0.90838925,1.96531834
2.400,2,1,1,-531.862,190.259,49.862,49.659887,-0.298044,-0.298044,-49.957931,-6.087677,nan,0.346788,1.872661,0.329451,1.705451,1.205740,2.755570,0.601606,2.380144,1.451078,43.500000,-56.500000,100.000000,-13.000000,893.66997494,0.000000,0.00000000,49.97262195,0.000000,407.81889441,374.32485132,57.86911283,0.00000000,3.45789092,0.15608305,0.01491888,0.05560158,3.61285563,0.01169174,0.00282229,0.00693808,0.00211218,1.62652609,1.88042725,0.08233799,0.00097431,0.00141115,0.00277523,0.00422436,1.64675978,0.94021363,2.03315762
2.500,2,1,1,-531.850,190.289,49.851,48.978263,-0.332389,-0.332389,-49.310652,-7.219268,nan,0.362715,1.850591,-0.071620,1.786497,1.240758,2.788135,0.458366,2.541564,1.533625,47.750000,-52.250000,100.000000,-4.500000,897.51035909,0.000000,0.00000000,56.20685576,0.000000,407.11295584,373.81689726,56.62383703,0.00000000,3.53439379,0.15308993,0.01198287,0.05034661,3.74842952,0.01294334,0.00329579,0.00693847,0.00211538,1.68576860,1.95002090,0.08734704,0.00107861,0.00164790,0.00277539,0.00423076,1.74694088,0.97501045,2.10721075
2.600,2,1,1,-531.839,190.320,49.840,48.290775,-0.367694,-0.367694,-48.658469,-6.517395,nan,0.376237,1.802018,0.544310,1.831386,1.269111,2.776104,-0.544310,2.668310,1.604723,47.750000,-52.250000,100.000000,-4.500000,902.52910965,0.000000,0.00000000,62.36287026,0.000000,407.03227922,374.07717918,55.29903958,0.00000000,3.54415776,0.15266270,0.01166862,0.04925233,3.88072374,0.01413045,0.00376535,0.00696103,0.00211989,1.74347177,2.01791763,0.09235761,0.00117754,0.00188268,0.00278441,0.00423979,1.84715216,1.00895882,2.17933971
