t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
0.600,1,1,1,-532.008,189.985,50.008,56.471824,0.017181,0.017181,-56.454643,0.000000,0.400105,0.000000,-0.329582,0.716197,0.334612,0.000000,0.427895,-1.360775,0.480017,0.000000,0.000000,-5.000000,5.000000,-5.000000,0.00000006,0.00000000,0.00000003,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.701,1,1,1,-532.008,189.985,50.008,56.471824,0.017181,0.017181,-56.454643,0.000000,0.400105,0.000000,-0.329582,0.716197,0.334612,0.329582,0.427895,-1.360775,0.480017,0.427895,0.000000,-10.000000,10.000000,-10.000000,0.00000003,0.00000000,0.00000003,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00022007,0.00004006,0.00001125,0.00003941,0.00002845,0.00000000,0.00000000,0.00010089,0.00000334,0.00000563,0.00001576,0.00005691,0.00201785,0.00000000,0.00000000
0.800,1,1,1,-532.015,189.971,50.015,56.355878,0.033593,0.033593,-56.322286,0.000000,0.403116,0.027574,-0.327454,0.300803,0.331027,0.328527,0.115320,-0.229183,0.370087,0.314395,1.557146,-13.442854,15.000000,-11.885707,0.00000014,0.00000000,0.00000012,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00044944,0.00007901,0.00001206,0.00004626,0.00002925,0.00000000,0.00000000,0.00028286,0.00000658,0.00000603,0.00001850,0.00005850,0.00565728,0.00000000,0.00000000
0.900,1,1,1,-532.018,189.965,50.018,56.275140,0.040213,0.040213,-56.234927,0.000000,0.405765,0.043864,-0.311982,0.859437,0.328662,0.323120,0.119076,1.174563,0.329147,0.265886,3.833582,-16.166418,20.000000,-12.332835,0.00000018,0.00000000,0.00000018,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00083819,0.00011449,0.00001292,0.00010236,0.00005021,0.00000000,0.00000000,0.00055820,0.00000954,0.00000646,0.00004095,0.00010042,0.01116408,0.00000000,0.00000000
1.000,1,1,1,-532.020,189.961,50.020,56.174128,0.044494,0.044494,-56.129634,0.000000,0.408574,0.041837,-0.278191,1.647254,0.319704,0.312494,0.241261,2.592634,0.254141,0.259948,6.510858,-18.489142,25.000000,-11.978284,0.00000021,0.00000000,0.00000021,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00156335,0.00014279,0.00001647,0.00030902,0.00015260,0.00000000,0.00000000,0.00094248,0.00001190,0.00000823,0.00012361,0.00030519,0.01884952,0.00000000,0.00000000
1.100,1,1,1,-532.021,189.958,50.021,56.051185,0.047646,0.047646,-56.003539,0.000000,0.411495,0.035890,-0.237128,1.145916,0.304251,0.298929,0.377069,1.704549,0.221576,0.287247,9.298881,-20.701119,30.000000,-11.402238,0.00000024,0.00000000,0.00000024,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00225278,0.00016337,0.00002514,0.00040916,0.00019691,0.00000000,0.00000000,0.00145820,0.00001361,0.00001257,0.00016366,0.00039382,0.02916396,0.00000000,0.00000000
1.200,1,1,1,-532.022,189.955,50.022,55.905252,0.051043,0.051043,-55.854209,0.000000,0.414672,0.034511,-0.199902,0.587282,0.280988,0.284822,0.447796,1.088620,0.274135,0.319662,12.002050,-22.997950,35.000000,-10.995901,0.00000026,0.00000000,0.00000026,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00299730,0.00017799,0.00003737,0.00043544,0.00021497,0.00000000,0.00000000,0.00213154,0.00001483,0.00001868,0.00017418,0.00042994,0.04263081,0.00000000,0.00000000
1.300,1,1,1,-532.024,189.952,50.024,55.735208,0.055017,0.055017,-55.680191,0.000000,0.418014,0.030624,-0.165262,1.059972,0.250112,0.270993,0.452883,0.701873,0.343281,0.341884,14.405562,-24.906196,39.311758,-10.500635,0.00000029,0.00000000,0.00000029,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00394089,0.00018797,0.00004986,0.00052102,0.00022247,0.00000000,0.00000000,0.00295956,0.00001566,0.00002493,0.00020841,0.00044495,0.05919114,0.00000000,0.00000000
1.400,1,1,1,-532.025,189.949,50.025,55.540470,0.058850,0.058850,-55.481620,0.000000,0.421776,0.034668,-0.122893,0.802141,0.213978,0.257194,0.445125,0.057296,0.398093,0.356422,14.346465,-24.632604,38.979070,-10.286139,0.00000031,0.00000000,0.00000031,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00481992,0.00019349,0.00006193,0.00057001,0.00022252,0.00000000,0.00000000,0.00377196,0.00001612,0.00003097,0.00022800,0.00044505,0.07543925,0.00000000,0.00000000
1.500,1,1,1,-532.027,189.946,50.027,55.322284,0.061641,0.061641,-55.260643,0.000000,0.426107,0.031344,-0.067564,0.214859,0.175651,0.243539,0.466048,1.217535,0.435853,0.370199,14.639738,-24.363404,39.003142,-9.723666,0.00000033,0.00000000,0.00000032,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00566833,0.00019516,0.00007516,0.00057352,0.00024509,0.00000000,0.00000000,0.00457940,0.00001626,0.00003758,0.00022941,0.00049018,0.09158802,0.00000000,0.00000000
