t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
1.618,3,1,1,-531.942,189.959,49.942,54.827,0.047,9.186,-45.641,-3.008,nan,0.075820,3.260045,2.112629,2.210078,2.116087,3.624765,2.383619,2.484661,2.374519,42.679982,-71.844921,88.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.57315406,0.02325353,0.00418288,0.02682406,0.00566252,0.47704453,0.00000000,0.03618654,0.00166097,0.00209144,0.01072962,0.01132504,0.18093270,0.00000000,0.79507422
1.700,3,1,1,-531.942,189.966,49.942,54.110,0.039,9.060,-45.050,-4.039,nan,0.087696,3.536423,0.507168,2.349382,2.232921,4.026739,1.142943,2.647697,2.511513,41.804546,-71.314124,96.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.61681656,0.02764156,0.00499561,0.02684018,0.00567889,0.50756240,0.00000000,0.04409792,0.00197440,0.00249781,0.01073607,0.01135778,0.22048959,0.00000000,0.84593733
1.800,3,1,1,-531.944,189.972,49.944,53.676,0.033,8.981,-44.694,-4.140,nan,0.098688,3.567823,0.012322,2.464588,2.353499,4.141865,0.579806,2.791176,2.661277,40.829005,-71.085410,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.67019558,0.03306922,0.00604057,0.02684019,0.00568401,0.54406551,0.00000000,0.05449608,0.00236209,0.00302029,0.01073608,0.01136802,0.27248040,0.00000000,0.90677585
1.900,3,1,1,-531.947,189.979,49.947,53.192,0.024,8.893,-44.298,-5.543,nan,0.120799,3.539941,-0.366868,2.556445,2.450501,4.178423,0.012821,2.912263,2.788183,40.033682,-70.605460,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.72285911,0.03841128,0.00710384,0.02685044,0.00568401,0.57991742,0.00000000,0.06489211,0.00274366,0.00355192,0.01074017,0.01136803,0.32446057,0.00000000,0.96652903
2.000,3,1,1,-531.952,189.987,49.952,52.663,0.015,8.797,-43.866,-5.558,nan,0.148027,3.462244,-1.057896,2.626568,2.525692,4.144617,-0.650045,3.010157,2.891737,39.414407,-70.346588,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.77471712,0.04352715,0.00815115,0.02693573,0.00569045,0.61511284,0.00000000,0.07529981,0.00310908,0.00407558,0.01077429,0.01138091,0.37649903,0.00000000,1.02518806
2.127,3,1,1,-531.952,189.987,49.952,52.663,0.015,8.797,-43.866,-5.558,nan,0.148027,3.462244,-1.057896,2.686424,2.606246,4.144617,-0.650045,3.093274,3.002000,38.875295,-70.346588,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.84069945,0.05003640,0.00948371,0.02704425,0.00569865,0.65989426,0.00000000,0.08854219,0.00357403,0.00474186,0.01081770,0.01139730,0.44271094,0.00000000,1.09982377
2.200,3,1,1,-531.965,190.008,49.965,51.541,-0.009,8.587,-42.954,-6.704,nan,0.345516,3.157892,-1.968530,2.716424,2.630769,3.920887,-1.538559,3.147986,3.044491,38.582215,-69.605200,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.87678902,0.05312817,0.01016461,0.02725879,0.00572486,0.68440969,0.00000000,0.09610291,0.00379487,0.00508231,0.01090352,0.01144972,0.48051454,0.00000000,1.14068281
2.300,3,1,1,-531.973,190.021,49.973,50.911,-0.024,8.469,-42.442,-6.689,nan,0.322728,2.913700,-2.499721,2.727758,2.646408,3.720326,-2.136355,3.182484,3.083741,38.427003,-69.303945,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.92510208,0.05674729,0.01100751,0.02773446,0.00579435,0.71731962,0.00000000,0.10649885,0.00405338,0.00550376,0.01109378,0.01158869,0.53249425,0.00000000,1.19553270
2.400,3,1,1,-531.982,190.035,49.982,50.254,-0.041,8.344,-41.909,-5.844,nan,0.323886,2.623949,-2.887090,2.722393,2.645289,3.457668,-2.730639,3.197558,3.103519,38.410346,-69.135441,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.97204579,0.05968535,0.01173633,0.02836962,0.00590798,0.74944123,0.00000000,0.11690527,0.00426324,0.00586817,0.01134785,0.01181597,0.58452634,0.00000000,1.24906872
2.500,3,1,1,-531.991,190.051,49.991,49.574,-0.058,8.215,-41.359,-7.434,nan,0.335516,2.301190,-3.138244,2.702892,2.629932,3.137654,-3.207539,3.194590,3.105153,38.519664,-68.531401,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.01745264,0.06194257,0.01233582,0.02911926,0.00606461,0.78069022,0.00000000,0.12730016,0.00442447,0.00616791,0.01164771,0.01212921,0.63650081,0.00000000,1.30115036
2.624,3,1,1,-531.991,190.051,49.991,49.574,-0.058,8.215,-41.359,-7.434,nan,0.335516,2.301190,-3.138244,2.685126,2.612712,3.137654,-3.207539,3.191901,3.106972,38.637270,-68.531401,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.07371499,0.06473944,0.01307863,0.03004813,0.00625867,0.81940994,0.00000000,0.14018018,0.00462425,0.00653932,0.01201925,0.01251735,0.70090089,0.00000000,1.36568324
2.700,3,1,1,-532.010,190.086,50.010,48.159,-0.098,7.943,-40.215,-6.918,nan,0.507063,1.572458,-2.875078,2.644725,2.584989,2.358348,-3.171981,3.158788,3.085102,38.949769,-67.942698,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.10578996,0.06554215,0.01333657,0.03052733,0.00637533,0.84191151,0.00000000,0.14809707,0.00468158,0.00666829,0.01221093,0.01275066,0.74048536,0.00000000,1.40318584
2.800,3,1,1,-532.019,190.105,50.019,47.428,-0.120,7.802,-39.626,-7.162,nan,0.475341,1.172440,-3.788112,2.598120,2.541834,1.905888,-4.379812,3.114811,3.045081,39.338077,-67.550520,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.14710023,0.06612864,0.01355797,0.03162062,0.00666763,0.87062362,0.00000000,0.15850175,0.00472347,0.00677899,0.01264825,0.01333526,0.79250875,0.00000000,1.45103936
2.900,3,1,1,-532.028,190.125,50.029,46.685,-0.143,7.658,-39.028,-6.718,nan,0.456659,0.760984,-3.494320,2.548155,2.495127,1.413702,-4.295469,3.062853,2.996927,39.781759,-67.272807,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.18691694,0.06637559,0.01367973,0.03255044,0.00694865,0.89846119,0.00000000,0.16890134,0.00474111,0.00683986,0.01302018,0.01389729,0.84450668,0.00000000,1.49743532
3.000,3,1,1,-532.037,190.147,50.037,45.932,-0.168,7.511,-38.421,-7.348,nan,0.449263,0.349077,-2.930450,2.497648,2.447651,0.890311,-3.813114,3.006249,2.943933,40.260596,-66.802927,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.22525620,0.06642754,0.01372800,0.03320414,0.00717000,0.92542970,0.00000000,0.17929682,0.00474482,0.00686400,0.01328166,0.01434001,0.89648409,0.00000000,1.54238283
3.100,3,1,1,-532.044,190.169,50.044,45.169,-0.194,7.361,-37.808,-7.219,nan,0.459006,-0.056344,-3.101720,2.449171,2.401916,0.350502,-4.192982,2.948671,2.889684,40.753525,-66.461668,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.26279492,0.06642889,0.01373548,0.03393686,0.00743780,0.95155816,0.00000000,0.18969773,0.00474492,0.00686774,0.01357474,0.01487561,0.94848864,0.00000000,1.58593027
3.216,3,1,1,-532.044,190.169,50.044,45.169,-0.194,7.361,-37.808,-7.219,nan,0.459006,-0.056344,-3.101720,2.403412,2.351970,0.350502,-4.192982,2.894337,2.830455,41.124048,-66.461668,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.30631969,0.06643046,0.01374416,0.03478642,0.00774831,0.98185314,0.00000000,0.20175720,0.00474503,0.00687208,0.01391457,0.01549661,1.00878600,0.00000000,1.63642190
3.300,3,1,1,-532.055,190.217,50.056,43.623,-0.249,7.056,-36.567,-7.721,nan,0.534819,-0.830030,-3.426491,2.365311,2.321945,-0.724161,-4.893030,2.845476,2.791865,41.709541,-65.637572,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.33692847,0.06667737,0.01377101,0.03553780,0.00805475,1.00239059,0.00000000,0.21049696,0.00476267,0.00688550,0.01421512,0.01610949,1.05248479,0.00000000,1.67065098
3.400,3,1,1,-532.058,190.243,50.059,42.841,-0.278,6.901,-35.940,-7.477,nan,0.518019,-1.185876,-2.539693,2.334581,2.293174,-1.245020,-3.801301,2.805527,2.754352,42.128637,-65.308144,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.37232584,0.06727683,0.01386540,0.03602877,0.00827473,1.02598794,0.00000000,0.22089216,0.00480549,0.00693270,0.01441151,0.01654946,1.10446082,0.00000000,1.70997990
3.500,3,1,1,-532.060,190.270,50.061,42.054,-0.309,6.745,-35.310,-6.833,nan,0.528545,-1.511867,-2.898480,2.311879,2.272160,-1.748897,-4.600624,2.776792,2.727699,42.493111,-65.046728,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.40764947,0.06825197,0.01405181,0.03666879,0.00859722,1.04878379,0.00000000,0.23129590,0.00487514,0.00702591,0.01466752,0.01719444,1.15647948,0.00000000,1.74797298
3.600,3,1,1,-532.061,190.297,50.061,41.264,-0.340,6.587,-34.677,-8.680,nan,0.526243,-1.803853,-1.991327,2.297245,2.258999,-2.227274,-3.343117,2.760773,2.713463,42.794672,-64.348606,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.44217772,0.06963916,0.01435393,0.03697067,0.00876739,1.07075424,0.00000000,0.24169233,0.00497423,0.00717697,0.01478827,0.01753477,1.20846166,0.00000000,1.78459041
3.700,3,1,1,-532.059,190.326,50.060,40.469,-0.373,6.427,-34.042,-7.649,nan,0.549250,-2.059723,-3.098124,2.290196,2.253219,-2.668316,-5.450632,2.757931,2.712105,43.029925,-64.151535,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.47718670,0.07144855,0.01478773,0.03770168,0.00921992,1.09193571,0.00000000,0.25209310,0.00510347,0.00739387,0.01508067,0.01843984,1.26046549,0.00000000,1.81989286
3.823,3,1,1,-532.059,190.326,50.060,40.469,-0.373,6.427,-34.042,-7.649,nan,0.549250,-2.059723,-3.098124,2.283553,2.246569,-2.668316,-5.450632,2.755258,2.710547,43.077225,-64.151535,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.52015084,0.07366910,0.01532011,0.03859880,0.00977528,1.11793030,0.00000000,0.26485725,0.00526208,0.00766006,0.01543952,0.01955057,1.32428627,0.00000000,1.86321716
3.900,3,1,1,-532.051,190.385,50.052,38.870,-0.441,6.105,-32.764,-7.248,nan,0.694040,-2.454051,-1.887683,2.288749,2.251355,-3.397400,-3.711998,2.776265,2.727577,43.368632,-63.463692,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.54624429,0.07565340,0.01586341,0.03880846,0.00993743,1.13308925,0.00000000,0.27289235,0.00540381,0.00793170,0.01552338,0.01987485,1.36446176,0.00000000,1.88848209
4.000,3,1,1,-532.044,190.416,50.046,38.066,-0.476,5.943,-32.123,-8.881,nan,0.661574,-2.587528,-1.374116,2.297825,2.261368,-3.673342,-2.985740,2.805879,2.758230,43.429328,-62.798083,100.000000,-19.368755,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.57943467,0.07850856,0.01668543,0.03895225,0.01007320,1.15194823,0.00000000,0.28326699,0.00560775,0.00834272,0.01558090,0.02014639,1.41633497,0.00000000,1.91991372
4.100,3,1,1,-532.036,190.447,50.038,37.259,-0.512,5.779,-31.480,-7.778,nan,0.653122,-2.677650,-0.871765,2.309219,2.273625,-3.884543,-2.218271,2.841377,2.794656,43.453224,-62.609064,100.000000,-19.155839,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.61203222,0.08156701,0.01760498,0.03901014,0.01014816,1.17006536,0.00000000,0.29363658,0.00582621,0.00880249,0.01560405,0.02029633,1.46818288,0.00000000,1.95010893
4.200,3,1,1,-532.025,190.479,50.028,36.451,-0.549,5.615,-30.836,-8.666,nan,0.657219,-2.725642,-0.336391,2.321456,2.286662,-4.025798,-1.223924,2.879800,2.833907,43.453769,-62.071863,100.000000,-18.618094,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.64393778,0.08473456,0.01859215,0.03901875,0.01017097,1.18744044,0.00000000,0.30398091,0.00605247,0.00929608,0.01560750,0.02034195,1.51990453,0.00000000,1.97906739
4.300,3,1,1,-532.013,190.512,50.016,35.641,-0.586,5.450,-30.191,-7.420,nan,0.670623,-2.733397,0.126648,2.333229,2.299201,-4.092137,-0.429652,2.918164,2.873058,43.444362,-61.906651,100.000000,-18.462289,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.67514608,0.08792060,0.01961226,0.03901997,0.01017378,1.20409859,0.00000000,0.31432087,0.00628004,0.00980613,0.01560799,0.02034757,1.57160434,0.00000000,2.00683098
4.423,3,1,1,-532.013,190.512,50.016,35.641,-0.586,5.450,-30.191,-7.420,nan,0.670623,-2.733397,0.126648,2.344343,2.313717,-4.092137,-0.429652,2.954099,2.917990,43.314283,-61.906651,100.000000,-18.592368,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.71363058,0.09184885,0.02087002,0.03902148,0.01017725,1.22463742,0.00000000,0.32707556,0.00656063,0.01043501,0.01560859,0.02035450,1.63537782,0.00000000,2.04106237
4.500,3,1,1,-531.991,190.561,49.994,34.114,-0.643,5.150,-28.964,-7.277,nan,0.759145,-2.644139,0.635716,2.352304,2.320332,-4.008442,0.888861,2.985000,2.942109,43.425543,-61.203679,100.000000,-17.778135,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.73638116,0.09413645,0.02162106,0.03904509,0.01018648,1.23640164,0.00000000,0.33499042,0.00672403,0.01081053,0.01561804,0.02037297,1.67495211,0.00000000,2.06066940
4.600,3,1,1,-531.974,190.595,49.978,33.301,-0.683,4.983,-28.317,-7.549,nan,0.749029,-2.545558,0.985117,2.386172,2.325950,-3.856784,1.600482,3.046647,2.967174,43.452790,-60.772260,100.000000,-17.319470,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.76512901,0.09690079,0.02252758,0.03911902,0.01022551,1.25106235,0.00000000,0.34529376,0.00692149,0.01126379,0.01564761,0.02045102,1.72646879,0.00000000,2.08510392
4.700,3,1,1,-531.955,190.630,49.959,32.552,-0.722,4.827,-27.725,-8.179,nan,0.746366,-2.427369,1.318976,2.387185,2.328360,-3.654905,2.329024,3.062920,2.984979,43.261897,-60.310473,100.000000,-17.048576,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.79302681,0.09941508,0.02334191,0.03925158,0.01030818,1.26511948,0.00000000,0.35559059,0.00710108,0.01167095,0.01570063,0.02061636,1.77795293,0.00000000,2.10853247
4.800,3,1,1,-531.934,190.665,49.939,31.737,-0.763,4.660,-27.078,-7.162,nan,0.761519,-2.272827,1.217540,2.438273,2.327113,-3.369500,2.319394,3.141068,2.994261,43.353202,-60.104010,100.000000,-16.750807,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.81978238,0.10161684,0.02403321,0.03936441,0.01039007,1.27851250,0.00000000,0.36586535,0.00725835,0.01201661,0.01574576,0.02078014,1.82932676,0.00000000,2.13085416
4.915,3,1,1,-531.934,190.665,49.939,31.737,-0.763,4.660,-27.078,-7.162,nan,0.761519,-2.272827,1.217540,2.454877,2.325750,-3.369500,2.319394,3.175799,3.004375,42.918125,-60.104010,100.000000,-17.185884,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.85050549,0.10414370,0.02482659,0.03949390,0.01048405,1.29388307,0.00000000,0.37767418,0.00743884,0.01241330,0.01579756,0.02096810,1.88837090,0.00000000,2.15647179
5.000,3,1,1,-531.886,190.735,49.891,30.108,-0.844,4.324,-25.784,-8.021,nan,0.699956,-1.897535,1.493210,2.442797,2.318534,-2.603853,3.198766,3.163079,2.997439,43.003719,-59.186281,100.000000,-16.182562,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.87154970,0.10545267,0.02517871,0.03963864,0.01061690,1.30424089,0.00000000,0.38642190,0.00753233,0.01258935,0.01585546,0.02123379,1.93210950,0.00000000,2.17373481
5.100,3,1,1,-531.859,190.771,49.865,29.293,-0.886,4.156,-25.137,-7.506,nan,0.767018,-1.684639,2.003937,2.440785,2.306852,-2.135392,4.491473,3.164171,2.981681,43.218737,-58.892473,100.000000,-15.673736,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.89546375,0.10666391,0.02545673,0.03994470,0.01092439,1.31579854,0.00000000,0.39667549,0.00761885,0.01272836,0.01597788,0.02184878,1.98337744,0.00000000,2.19299756
5.200,3,1,1,-531.830,190.806,49.836,28.576,-0.927,4.004,-24.572,-8.079,nan,0.827917,-1.487737,2.182068,2.434754,2.292766,-1.684993,5.067859,3.166818,2.960454,43.334984,-58.457239,100.000000,-15.122255,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.91861085,0.10760833,0.02562979,0.04030749,0.01131578,1.32683986,0.00000000,0.40690959,0.00768631,0.01281490,0.01612300,0.02263155,2.03454797,0.00000000,2.21139976
5.300,3,1,1,-531.799,190.842,49.806,27.664,-0.969,3.819,-23.845,-7.964,nan,0.889648,-1.229018,2.072472,2.412526,2.276047,-1.069850,5.021846,3.132419,2.934097,43.504506,-58.045762,100.000000,-14.541256,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.94061938,0.10825191,0.02569946,0.04063429,0.01169953,1.33722244,0.00000000,0.41711174,0.00773228,0.01284973,0.01625372,0.02339907,2.08555871,0.00000000,2.22870406
