t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
1.321,3,1,1,-532.037,189.940,50.037,51.350,0.069,8.610,-42.740,-1.662,nan,0.052302,-0.101801,-0.556374,0.211528,0.233846,0.314828,-0.336649,0.540803,0.567902,57.598089,-70.358126,88.000000,-12.760037,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.45204767,0.00028250,0.00023801,0.00020698,0.00002981,0.41661202,0.00000000,0.03467835,0.00002018,0.00011901,0.00008279,0.00005962,0.17339173,0.00000000,0.69435337
1.400,3,1,1,-532.036,189.946,50.036,50.688,0.061,8.494,-42.194,-3.452,nan,0.053588,-0.209798,-0.425424,0.211385,0.232446,0.256554,-0.219655,0.523049,0.553894,57.827594,-69.721727,96.000000,-11.894133,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.48517143,0.00029732,0.00024118,0.00021787,0.00003039,0.44231480,0.00000000,0.04206987,0.00002124,0.00012059,0.00008715,0.00006079,0.21034936,0.00000000,0.73719133
1.500,3,1,1,-532.034,189.953,50.034,50.287,0.054,8.421,-41.865,-3.610,nan,0.082680,-0.248341,-0.339591,0.214454,0.233626,0.236228,-0.167483,0.506782,0.537340,57.949636,-69.499138,100.000000,-11.549503,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.52740619,0.00032364,0.00024458,0.00022665,0.00003082,0.47437038,0.00000000,0.05221011,0.00002312,0.00012229,0.00009066,0.00006164,0.26105056,0.00000000,0.79061730
1.600,3,1,1,-532.031,189.961,50.031,49.839,0.045,8.339,-41.500,-3.939,nan,0.121429,-0.280916,-0.306350,0.219868,0.237092,0.221282,-0.116466,0.491916,0.522167,58.058434,-69.224851,100.000000,-11.166418,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.56901959,0.00035727,0.00024756,0.00023380,0.00003103,0.50582305,0.00000000,0.06232688,0.00002552,0.00012378,0.00009352,0.00006205,0.31163439,0.00000000,0.84303842
1.700,3,1,1,-532.026,189.972,50.026,49.349,0.032,8.248,-41.101,-5.758,nan,0.167931,-0.314822,-0.340884,0.227435,0.242714,0.213155,-0.041229,0.478412,0.508302,58.158662,-68.670800,100.000000,-10.512138,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.61005916,0.00039954,0.00025033,0.00024265,0.00003105,0.53669829,0.00000000,0.07243730,0.00002854,0.00012517,0.00009706,0.00006211,0.36218650,0.00000000,0.89449715
1.800,3,1,1,-532.020,189.985,50.020,48.823,0.018,8.149,-40.674,-5.830,nan,0.214788,-0.348891,-0.216404,0.236858,0.250251,0.212993,0.022740,0.466271,0.495753,58.250197,-68.404878,100.000000,-10.154681,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.65045272,0.00045144,0.00025309,0.00024621,0.00003106,0.56693174,0.00000000,0.08253916,0.00003225,0.00012655,0.00009848,0.00006212,0.41269582,0.00000000,0.94488624
1.922,3,1,1,-532.020,189.985,50.020,48.823,0.018,8.149,-40.674,-5.830,nan,0.214788,-0.348891,-0.216404,0.244871,0.258082,0.212993,0.022740,0.455289,0.481947,58.212333,-68.404878,100.000000,-10.192545,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.69976976,0.00051481,0.00025647,0.00025057,0.00003107,0.60384347,0.00000000,0.09487337,0.00003677,0.00012823,0.00010023,0.00006214,0.47436686,0.00000000,1.00640579
2.000,3,1,1,-532.004,190.016,50.004,47.681,-0.019,7.931,-39.750,-6.245,nan,0.250136,-0.392950,-0.086174,0.255361,0.265002,0.233396,0.114108,0.445868,0.474281,58.429620,-67.784144,100.000000,-9.354524,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.73019102,0.00056613,0.00025905,0.00025101,0.00003122,0.62634903,0.00000000,0.10273457,0.00004044,0.00012953,0.00010040,0.00006245,0.51367283,0.00000000,1.04391506
2.100,3,1,1,-531.994,190.035,49.994,47.073,-0.040,7.813,-39.260,-5.787,nan,0.320747,-0.401517,-0.066438,0.265070,0.273493,0.250504,0.137614,0.437765,0.465610,58.511376,-67.572984,100.000000,-9.061608,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.76852134,0.00063489,0.00026288,0.00025134,0.00003151,0.65452289,0.00000000,0.11281782,0.00004535,0.00013144,0.00010054,0.00006303,0.56408912,0.00000000,1.09087148
2.200,3,1,1,-531.983,190.054,49.983,46.444,-0.062,7.691,-38.753,-6.303,nan,0.382871,-0.408018,-0.041336,0.273994,0.281394,0.270212,0.139034,0.430937,0.458168,58.599602,-67.182667,100.000000,-8.583066,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.80610363,0.00070586,0.00026732,0.00025147,0.00003181,0.68196004,0.00000000,0.12288712,0.00005042,0.00013366,0.00010059,0.00006361,0.61443562,0.00000000,1.13660007
2.300,3,1,1,-531.971,190.076,49.971,45.799,-0.087,7.564,-38.234,-6.446,nan,0.436335,-0.414136,-0.063439,0.282250,0.288789,0.292254,0.204742,0.425360,0.451919,58.693764,-66.849654,100.000000,-8.155891,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.84298296,0.00077903,0.00027253,0.00025178,0.00003245,0.70868948,0.00000000,0.13295769,0.00005564,0.00013627,0.00010071,0.00006489,0.66478845,0.00000000,1.18114914
2.416,3,1,1,-531.971,190.076,49.971,45.799,-0.087,7.564,-38.234,-6.446,nan,0.436335,-0.414136,-0.063439,0.289551,0.296380,0.292254,0.204742,0.420225,0.445243,58.650637,-66.849654,100.000000,-8.199018,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.88585018,0.00086408,0.00027858,0.00025214,0.00003319,0.73975824,0.00000000,0.14466396,0.00006172,0.00013929,0.00010085,0.00006638,0.72331978,0.00000000,1.23293040
2.500,3,1,1,-531.942,190.123,49.942,44.466,-0.141,7.301,-37.165,-5.916,nan,0.880429,-0.406982,0.221928,0.295628,0.300947,0.345724,0.404953,0.417263,0.442132,58.899188,-66.307561,100.000000,-7.408373,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.91551227,0.00092329,0.00028469,0.00025528,0.00003528,0.76092086,0.00000000,0.15309287,0.00006595,0.00014234,0.00010211,0.00007056,0.76546434,0.00000000,1.26820144
2.600,3,1,1,-531.925,190.148,49.926,43.782,-0.170,7.165,-36.617,-7.620,nan,0.764159,-0.392104,0.175246,0.300268,0.305126,0.378391,0.350306,0.415716,0.439755,59.011674,-65.685091,100.000000,-6.673416,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.95008145,0.00098875,0.00029339,0.00025761,0.00003715,0.78538465,0.00000000,0.16311990,0.00007062,0.00014670,0.00010305,0.00007430,0.81559951,0.00000000,1.30897442
2.700,3,1,1,-531.908,190.174,49.908,43.089,-0.200,7.026,-36.063,-6.231,nan,0.711932,-0.374324,0.178416,0.303577,0.308086,0.414602,0.419024,0.415671,0.438810,59.132466,-65.598806,100.000000,-6.466340,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.98397880,0.00104852,0.00030387,0.00026004,0.00003982,0.80916195,0.00000000,0.17316460,0.00007489,0.00015193,0.00010402,0.00007965,0.86582298,0.00000000,1.34860325
2.800,3,1,1,-531.889,190.201,49.890,42.389,-0.231,6.885,-35.504,-6.288,nan,0.692223,-0.355811,0.252872,0.305751,0.309992,0.453304,0.510686,0.417181,0.439357,59.260399,-65.256975,100.000000,-5.996576,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.01712828,0.00110251,0.00031639,0.00026491,0.00004380,0.83220039,0.00000000,0.18320029,0.00007875,0.00015819,0.00010596,0.00008759,0.91600146,0.00000000,1.38700064
2.900,3,1,1,-531.870,190.230,49.870,41.683,-0.264,6.743,-34.941,-5.887,nan,0.693193,-0.334925,0.284001,0.306881,0.310920,0.493209,0.547656,0.420243,0.441400,59.393948,-64.992523,100.000000,-5.598574,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.04954056,0.00115034,0.00033120,0.00027105,0.00004836,0.85450976,0.00000000,0.19322984,0.00008217,0.00016560,0.00010842,0.00009673,0.96614919,0.00000000,1.42418294
3.025,3,1,1,-531.870,190.230,49.870,41.683,-0.264,6.743,-34.941,-5.887,nan,0.693193,-0.334925,0.284001,0.307926,0.311987,0.493209,0.547656,0.423065,0.443747,59.380758,-64.992523,100.000000,-5.611764,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.09008004,0.00121016,0.00034974,0.00027873,0.00005408,0.88241297,0.00000000,0.20577436,0.00008644,0.00017487,0.00011149,0.00010815,1.02887182,0.00000000,1.47068828
3.100,3,1,1,-531.827,190.288,49.828,40.255,-0.331,6.453,-33.803,-7.320,nan,2.138651,-0.275843,0.505855,0.306876,0.311133,0.572379,0.512337,0.429080,0.447422,59.672603,-64.067271,100.000000,-4.394667,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.11329321,0.00123448,0.00036469,0.00029333,0.00005707,0.89806158,0.00000000,0.21328206,0.00008818,0.00018235,0.00011733,0.00011414,1.06641030,0.00000000,1.49676929
3.200,3,1,1,-531.804,190.318,49.805,39.535,-0.366,6.306,-33.230,-6.875,nan,1.538947,-0.242353,0.385731,0.304945,0.309147,0.610616,0.428996,0.436350,0.453624,59.821204,-63.804881,100.000000,-3.983677,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.14355601,0.00125953,0.00038741,0.00030466,0.00005987,0.91824558,0.00000000,0.22329895,0.00008997,0.00019371,0.00012187,0.00011975,1.11649476,0.00000000,1.53040930
3.300,3,1,1,-531.781,190.349,49.782,38.813,-0.402,6.158,-32.656,-7.062,nan,1.206594,-0.208839,0.357809,0.302322,0.306502,0.647702,0.416778,0.444738,0.460949,59.973652,-63.431583,100.000000,-3.457932,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.17311103,0.00127812,0.00041297,0.00031441,0.00006252,0.93773341,0.00000000,0.23330960,0.00009129,0.00020648,0.00012577,0.00012504,1.16654799,0.00000000,1.56288901
3.400,3,1,1,-531.756,190.381,49.757,38.089,-0.438,6.009,-32.080,-7.162,nan,1.028966,-0.174804,0.333735,0.299161,0.303342,0.683734,0.335588,0.454115,0.469281,60.128889,-63.072566,100.000000,-2.943677,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.20198300,0.00129116,0.00044145,0.00032290,0.00006423,0.95654426,0.00000000,0.24331901,0.00009223,0.00022072,0.00012916,0.00012847,1.21659505,0.00000000,1.59424043
3.500,3,1,1,-531.730,190.412,49.732,37.363,-0.475,5.859,-31.504,-7.363,nan,0.945213,-0.138629,0.332718,0.295580,0.299782,0.718551,0.322272,0.464346,0.478498,60.286021,-62.695618,100.000000,-2.409596,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.23018281,0.00129935,0.00047291,0.00033133,0.00006582,0.97468697,0.00000000,0.25332643,0.00009281,0.00023646,0.00013253,0.00013163,1.26663216,0.00000000,1.62447828
3.622,3,1,1,-531.730,190.412,49.732,37.363,-0.475,5.859,-31.504,-7.363,nan,0.945213,-0.138629,0.332718,0.292170,0.295679,0.718551,0.322272,0.473773,0.488770,60.290357,-62.695618,100.000000,-2.405261,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.26442081,0.00130931,0.00051111,0.00034156,0.00006774,0.99671444,0.00000000,0.26547665,0.00009352,0.00025555,0.00013663,0.00013548,1.32738323,0.00000000,1.66119074
3.700,3,1,1,-531.677,190.477,49.679,35.910,-0.550,5.559,-30.351,-7.133,nan,1.677372,-0.059815,1.157134,0.288143,0.292560,0.782297,0.775287,0.485318,0.497050,60.603229,-62.051303,100.000000,-1.448074,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.28561874,0.00131050,0.00054039,0.00042166,0.00007493,1.00993842,0.00000000,0.27333284,0.00009361,0.00027020,0.00016866,0.00014986,1.36666418,0.00000000,1.68323071
3.800,3,1,1,-531.648,190.510,49.651,35.240,-0.589,5.418,-29.822,-6.933,nan,1.319543,-0.025588,0.236726,0.284145,0.288600,0.807675,0.168944,0.497103,0.507977,60.749194,-61.772817,100.000000,-1.023623,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.31191717,0.00131078,0.00058013,0.00042592,0.00007536,1.02619201,0.00000000,0.28333295,0.00009363,0.00029007,0.00017037,0.00015073,1.41666477,0.00000000,1.71032002
3.900,3,1,1,-531.620,190.543,49.623,34.600,-0.627,5.281,-29.319,-6.933,nan,1.095867,0.006066,0.244921,0.280281,0.284766,0.828880,0.152175,0.508921,0.519007,60.887907,-61.473982,100.000000,-0.586076,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.33769745,0.00131080,0.00062203,0.00043050,0.00007572,1.04191643,0.00000000,0.29334199,0.00009363,0.00031101,0.00017220,0.00015143,1.46670994,0.00000000,1.73652738
4.000,3,1,1,-531.590,190.577,49.593,33.873,-0.666,5.130,-28.743,-5.658,nan,0.998540,0.041617,0.300930,0.276651,0.281160,0.849149,0.173482,0.520731,0.530080,61.044937,-61.354825,100.000000,-0.309888,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.36286255,0.00131154,0.00066598,0.00043740,0.00007617,1.05702413,0.00000000,0.30334733,0.00009368,0.00033299,0.00017496,0.00015235,1.51673666,0.00000000,1.76170689
4.124,3,1,1,-531.590,190.577,49.593,33.873,-0.666,5.130,-28.743,-5.658,nan,0.998540,0.041617,0.300930,0.273162,0.276900,0.849149,0.173482,0.531692,0.542693,61.046514,-61.354825,100.000000,-0.308311,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.39390261,0.00131245,0.00072019,0.00044591,0.00007674,1.07565883,0.00000000,0.31568849,0.00009375,0.00036010,0.00017836,0.00015348,1.57844245,0.00000000,1.79276472
4.200,3,1,1,-531.544,190.627,49.548,32.478,-0.726,4.850,-27.628,-6.847,nan,0.961529,0.110721,0.317725,0.266700,0.274716,0.877212,0.107979,0.535125,0.550815,61.346927,-60.485365,100.000000,0.861562,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.41226730,0.00131645,0.00075605,0.00045179,0.00007688,1.08632870,0.00000000,0.32333744,0.00009403,0.00037802,0.00018071,0.00015375,1.61668721,0.00000000,1.81054783
4.300,3,1,1,-531.512,190.661,49.517,31.840,-0.765,4.713,-27.126,-6.904,nan,0.919080,0.137987,0.446377,0.264248,0.272253,0.885566,0.103717,0.546631,0.561139,61.518020,-60.177964,100.000000,1.340056,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.43579899,0.00132457,0.00080384,0.00046697,0.00007704,1.09978320,0.00000000,0.33334337,0.00009461,0.00040192,0.00018679,0.00015408,1.66671684,0.00000000,1.83297200
4.400,3,1,1,-531.480,190.695,49.485,31.115,-0.805,4.561,-26.554,-6.833,nan,0.909484,0.167338,0.338618,0.262310,0.270273,0.891490,0.047960,0.557586,0.571014,61.665294,-59.850658,100.000000,1.814636,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.45874893,0.00133651,0.00085224,0.00047569,0.00007708,1.11266494,0.00000000,0.34334247,0.00009546,0.00042612,0.00019028,0.00015415,1.71671235,0.00000000,1.85444157
4.500,3,1,1,-531.447,190.729,49.453,30.392,-0.844,4.410,-25.982,-7.405,nan,0.914304,0.196195,0.254423,0.257154,0.268812,0.893621,0.004198,0.561333,0.580363,61.809763,-59.411598,100.000000,2.398165,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.48116747,0.00135293,0.00090090,0.00048063,0.00007708,1.12500580,0.00000000,0.35335013,0.00009664,0.00045045,0.00019225,0.00015415,1.76675066,0.00000000,1.87500967
4.600,3,1,1,-531.414,190.762,49.420,29.671,-0.884,4.258,-25.412,-6.174,nan,0.927486,0.223228,0.320359,0.256185,0.267882,0.891938,-0.043287,0.569840,0.589095,61.989978,-59.288415,100.000000,2.701563,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.50304427,0.00137417,0.00094935,0.00048844,0.00007710,1.13680293,0.00000000,0.36335229,0.00009815,0.00047467,0.00019537,0.00015421,1.81676145,0.00000000,1.89467155
4.723,3,1,1,-531.414,190.762,49.420,29.671,-0.884,4.258,-25.412,-6.174,nan,0.927486,0.223228,0.320359,0.258167,0.266787,0.891938,-0.043287,0.580826,0.599174,61.979823,-59.288415,100.000000,2.691408,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.53001005,0.00140035,0.00100906,0.00049807,0.00007714,1.15134433,0.00000000,0.37568111,0.00010002,0.00050453,0.00019923,0.00015428,1.87840555,0.00000000,1.91890721
4.800,3,1,1,-531.346,190.830,49.353,28.232,-0.964,3.955,-24.277,-7.090,nan,0.840999,0.264610,0.168200,0.258326,0.266751,0.877525,-0.104721,0.589841,0.604779,62.248220,-58.454457,100.000000,3.793763,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.54607587,0.00142334,0.00104518,0.00049972,0.00007727,1.15963836,0.00000000,0.38339199,0.00010167,0.00052259,0.00019989,0.00015454,1.91695996,0.00000000,1.93273060
4.900,3,1,1,-531.310,190.864,49.318,27.515,-1.004,3.804,-23.711,-7.377,nan,0.898508,0.279342,0.097861,0.260786,0.267020,0.865123,-0.138707,0.599471,0.611339,62.380483,-58.068667,100.000000,4.311816,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.56642052,0.00145657,0.00109071,0.00050045,0.00007756,1.16989905,0.00000000,0.39339617,0.00010404,0.00054536,0.00020018,0.00015512,1.96698087,0.00000000,1.94983174
5.000,3,1,1,-531.275,190.898,49.283,26.800,-1.044,3.653,-23.147,-6.503,nan,0.929783,0.292637,0.125603,0.264667,0.267568,0.849443,-0.171725,0.610150,0.617127,62.495120,-57.886402,100.000000,4.608717,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.58631107,0.00149308,0.00113466,0.00050165,0.00007801,1.17968884,0.00000000,0.40341482,0.00010665,0.00056733,0.00020066,0.00015602,2.01707409,0.00000000,1.96614807
