t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
1.200,1,1,1,-531.987,190.019,49.987,56.408662,-0.022322,-0.022322,-56.430984,0.000000,0.389321,0.041997,0.480121,-0.014324,0.433348,0.354501,1.048316,0.902409,0.964862,0.896538,12.739763,-24.786442,37.526205,-12.046680,0.00000007,0.00000000,0.00000007,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00692709,0.00045936,0.00048968,0.00057557,0.00006652,0.00000000,0.00000000,0.00533596,0.00003828,0.00024484,0.00023023,0.00013305,0.10671923,0.00000000,0.00000000
1.300,1,1,1,-531.986,190.025,49.986,56.198790,-0.028794,-0.028794,-56.227584,0.000000,0.390963,0.048806,0.481536,1.074296,0.455429,0.367868,1.072955,-0.229183,0.994798,0.913986,12.576625,-24.605348,37.181972,-12.028723,0.00000013,0.00000000,0.00000013,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00793437,0.00054413,0.00055982,0.00066347,0.00006732,0.00000000,0.00000000,0.00609962,0.00004534,0.00027991,0.00026539,0.00013465,0.12199247,0.00000000,0.00000000
1.400,1,1,1,-531.985,190.031,49.985,55.973099,-0.035656,-0.035656,-56.008755,0.000000,0.393325,0.053967,0.476448,0.157563,0.469595,0.378109,1.071295,0.587282,1.026603,0.928113,12.521092,-24.368312,36.889404,-11.847221,0.00000020,0.00000000,0.00000020,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00884492,0.00062710,0.00062973,0.00066536,0.00007258,0.00000000,0.00000000,0.00685015,0.00005226,0.00031487,0.00026614,0.00014515,0.13700298,0.00000000,0.00000000
1.500,1,1,1,-531.984,190.038,49.984,55.733819,-0.043000,-0.043000,-55.776819,0.000000,0.396502,0.058400,0.467063,1.260507,0.475529,0.385684,1.054118,-0.315127,1.049939,0.938412,12.534339,-24.203709,36.738048,-11.669370,0.00000030,0.00000000,0.00000029,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00985832,0.00070689,0.00069746,0.00078642,0.00007409,0.00000000,0.00000000,0.00759346,0.00005891,0.00034873,0.00031457,0.00014818,0.15186928,0.00000000,0.00000000
1.600,1,1,1,-531.983,190.044,49.983,55.513570,-0.050990,-0.050990,-55.564560,0.000000,0.399983,0.069165,0.453457,0.716197,0.474144,0.390915,1.034153,-1.102944,1.058290,0.945572,12.301204,-24.007961,36.309165,-11.706757,0.00000041,0.00000000,0.00000041,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01078391,0.00078205,0.00076262,0.00082548,0.00009262,0.00000000,0.00000000,0.00832115,0.00006517,0.00038131,0.00033019,0.00018524,0.16642296,0.00000000,0.00000000
1.700,1,1,1,-531.982,190.052,49.982,55.253801,-0.059662,-0.059662,-55.313462,0.000000,0.404708,0.073687,0.428947,-0.200535,0.465750,0.393565,1.007410,-1.389423,1.052775,0.949820,12.385475,-23.793958,36.179433,-11.408484,0.00000056,0.00000000,0.00000055,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01166507,0.00084931,0.00082445,0.00082854,0.00012202,0.00000000,0.00000000,0.00904074,0.00007078,0.00041223,0.00033142,0.00024405,0.18081477,0.00000000,0.00000000
1.800,1,1,1,-531.981,190.060,49.981,54.985406,-0.068944,-0.068944,-55.054350,0.000000,0.410177,0.076892,0.394381,-1.002676,0.450397,0.393616,0.973805,-1.160240,1.034822,0.951336,12.552428,-23.591272,36.143699,-11.038844,0.00000072,0.00000000,0.00000071,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01259070,0.00090615,0.00088221,0.00090509,0.00014252,0.00000000,0.00000000,0.00975472,0.00007551,0.00044111,0.00036204,0.00028504,0.19509433,0.00000000,0.00000000
1.900,1,1,1,-531.980,190.069,49.980,54.709758,-0.078791,-0.078791,-54.788549,0.000000,0.416359,0.081183,0.352959,0.673225,0.427866,0.391340,0.933865,-0.071620,1.008544,0.950317,12.699810,-23.471229,36.171039,-10.771419,0.00000089,0.00000000,0.00000088,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01343649,0.00095171,0.00093537,0.00093962,0.00014260,0.00000000,0.00000000,0.01046719,0.00007931,0.00046768,0.00037585,0.00028520,0.20934376,0.00000000,0.00000000
2.000,1,1,1,-531.979,190.078,49.979,54.427991,-0.089232,-0.089232,-54.517223,0.000000,0.423234,0.086968,0.308040,0.100268,0.398051,0.387183,0.892587,0.014324,0.976760,0.947203,12.811360,-23.282560,36.093920,-10.471200,0.00000106,0.00000000,0.00000105,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01422661,0.00098639,0.00098390,0.00094039,0.00014260,0.00000000,0.00000000,0.01117332,0.00008220,0.00049195,0.00037616,0.00028521,0.22346646,0.00000000,0.00000000
2.100,1,1,1,-531.977,190.087,49.978,54.141076,-0.100296,-0.100296,-54.241373,0.000000,0.428895,0.091811,0.259952,-0.315127,0.361533,0.381547,0.853073,-0.902409,0.941015,0.942483,12.910488,-23.105262,36.015750,-10.194773,0.00000130,0.00000000,0.00000129,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01501610,0.00101109,0.00102823,0.00094795,0.00015501,0.00000000,0.00000000,0.01187381,0.00008426,0.00051412,0.00037918,0.00031001,0.23747630,0.00000000,0.00000000
2.200,1,1,1,-531.976,190.098,49.976,53.849920,-0.111916,-0.111916,-53.961836,0.000000,0.433998,0.097400,0.207002,-0.401070,0.319549,0.374756,0.811298,-0.744845,0.902275,0.936361,12.955286,-22.943169,35.898455,-9.987882,0.00000160,0.00000000,0.00000159,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01578672,0.00102676,0.00106833,0.00096020,0.00016345,0.00000000,0.00000000,0.01256798,0.00008556,0.00053417,0.00038408,0.00032691,0.25135957,0.00000000,0.00000000
2.300,1,1,1,-531.974,190.108,49.974,53.555299,-0.123942,-0.123942,-53.679241,0.000000,0.439260,0.101326,0.148786,0.386747,0.273545,0.367163,0.759297,-0.558634,0.860713,0.928696,13.076199,-22.811369,35.887569,-9.735170,0.00000192,0.00000000,0.00000191,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01653737,0.00103485,0.00110345,0.00097159,0.00016821,0.00000000,0.00000000,0.01325927,0.00008624,0.00055173,0.00038864,0.00033642,0.26518548,0.00000000,0.00000000
2.400,1,1,1,-531.973,190.119,49.973,53.257867,-0.136273,-0.136273,-53.394140,0.000000,0.444651,0.104922,0.087429,-0.458366,0.224769,0.359204,0.693522,-0.515662,0.815137,0.919310,13.214765,-22.630920,35.845685,-9.416154,0.00000228,0.00000000,0.00000227,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01727649,0.00103764,0.00113276,0.00098759,0.00017226,0.00000000,0.00000000,0.01394624,0.00008647,0.00056638,0.00039504,0.00034452,0.27892479,0.00000000,0.00000000
2.500,1,1,1,-531.971,190.130,49.971,52.958211,-0.148946,-0.148946,-53.107157,0.000000,0.450134,0.108564,0.025837,0.315127,0.174591,0.351351,0.619302,-1.518338,0.763498,0.908331,13.353634,-22.505911,35.859545,-9.152278,0.00000266,0.00000000,0.00000265,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01802746,0.00103789,0.00115612,0.00099515,0.00020736,0.00000000,0.00000000,0.01463093,0.00008649,0.00057806,0.00039806,0.00041473,0.29261868,0.00000000,0.00000000
2.600,1,1,1,-531.969,190.141,49.969,52.656841,-0.162102,-0.162102,-52.818944,0.000000,0.455663,0.112054,-0.034649,0.071620,0.125978,0.344024,0.546948,0.171887,0.704635,0.896184,13.499444,-22.351083,35.850527,-8.851639,0.00000308,0.00000000,0.00000307,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01872902,0.00103832,0.00117436,0.00099554,0.00020781,0.00000000,0.00000000,0.01531298,0.00008653,0.00058718,0.00039822,0.00041563,0.30625960,0.00000000,0.00000000
2.700,1,1,1,-531.966,190.153,49.966,52.354178,-0.175848,-0.175848,-52.530026,0.000000,0.461194,0.117145,-0.094424,0.916732,0.087828,0.337604,0.483528,-0.673225,0.639821,0.883391,13.578231,-22.233541,35.811772,-8.655310,0.00000355,0.00000000,0.00000353,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01949585,0.00104158,0.00118859,0.00105952,0.00021471,0.00000000,0.00000000,0.01599143,0.00008680,0.00059430,0.00042381,0.00042943,0.31982867,0.00000000,0.00000000
2.800,1,1,1,-531.963,190.166,49.964,52.050594,-0.190159,-0.190159,-52.240753,0.000000,0.466685,0.122933,-0.153658,0.243507,0.081594,0.332417,0.428451,-0.186211,0.572785,0.870304,13.627705,-22.070376,35.698081,-8.442671,0.00000407,0.00000000,0.00000406,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02019341,0.00105021,0.00119978,0.00106404,0.00021524,0.00000000,0.00000000,0.01666414,0.00008752,0.00059989,0.00042561,0.00043049,0.33328285,0.00000000,0.00000000
2.900,1,1,1,-531.960,190.179,49.960,51.746415,-0.204916,-0.204916,-51.951331,0.000000,0.472102,0.137090,-0.211061,-0.343775,0.113051,0.328717,0.376429,-0.444042,0.507949,0.857083,13.331330,-21.914942,35.246272,-8.583612,0.00000465,0.00000000,0.00000464,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02088940,0.00106652,0.00120842,0.00107305,0.00021825,0.00000000,0.00000000,0.01732315,0.00008888,0.00060421,0.00042922,0.00043650,0.34646306,0.00000000,0.00000000
3.000,1,1,1,-531.957,190.192,49.957,51.441958,-0.220001,-0.220001,-51.661959,0.000000,0.477418,0.136615,-0.264421,0.716197,0.159986,0.326642,0.323808,0.487014,0.447988,0.843879,13.644898,-21.814122,35.459020,-8.169223,0.00000530,0.00000000,0.00000529,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02162499,0.00109204,0.00121480,0.00111206,0.00022186,0.00000000,0.00000000,0.01798423,0.00009100,0.00060740,0.00044482,0.00044372,0.35968464,0.00000000,0.00000000
3.100,1,1,1,-531.953,190.205,49.953,51.137454,-0.235396,-0.235396,-51.372849,0.000000,0.482611,0.138054,-0.312855,-0.974028,0.210217,0.326176,0.271487,-1.360775,0.392842,0.830732,13.866058,-21.628977,35.495035,-7.762919,0.00000603,0.00000000,0.00000601,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02242586,0.00112782,0.00121929,0.00118431,0.00025006,0.00000000,0.00000000,0.01864437,0.00009399,0.00060965,0.00047372,0.00050013,0.37288742,0.00000000,0.00000000
3.200,1,1,1,-531.949,190.219,49.949,50.833122,-0.251151,-0.251151,-51.084273,0.000000,0.487676,0.140689,-0.356104,0.730521,0.259498,0.327218,0.223073,-1.102944,0.340942,0.817783,14.028477,-21.554844,35.583320,-7.526367,0.00000686,0.00000000,0.00000684,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02319588,0.00117418,0.00122232,0.00122496,0.00026859,0.00000000,0.00000000,0.01930583,0.00009785,0.00061116,0.00048998,0.00053719,0.38611653,0.00000000,0.00000000
3.300,1,1,1,-531.944,190.233,49.945,50.529135,-0.267304,-0.267304,-50.796439,0.000000,0.492610,0.143827,-0.394094,-0.343775,0.305844,0.329594,0.181559,0.114592,0.291243,0.805111,14.163350,-21.393296,35.556646,-7.229946,0.00000779,0.00000000,0.00000777,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02392418,0.00123111,0.00122434,0.00123398,0.00026879,0.00000000,0.00000000,0.01996596,0.00010259,0.00061217,0.00049359,0.00053759,0.39931911,0.00000000,0.00000000
3.400,1,1,1,-531.940,190.247,49.940,50.225623,-0.283849,-0.283849,-50.509472,0.000000,0.495944,0.147617,-0.426329,0.615930,0.348063,0.333033,0.147772,-0.401070,0.244263,0.792893,14.204663,-21.299225,35.503888,-7.094563,0.00000934,0.00000000,0.00000932,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02467680,0.00129738,0.00122566,0.00126280,0.00027124,0.00000000,0.00000000,0.02061972,0.00010812,0.00061283,0.00050512,0.00054247,0.41239433,0.00000000,0.00000000
3.500,1,1,1,-531.934,190.262,49.935,49.922716,-0.300758,-0.300758,-50.223474,0.000000,0.497897,0.152540,-0.451840,0.286479,0.385351,0.337247,0.121751,0.085944,0.201695,0.781081,14.144988,-21.165330,35.310318,-7.020342,0.00001160,0.00000000,0.00001158,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02540638,0.00137198,0.00122657,0.00126905,0.00027135,0.00000000,0.00000000,0.02126744,0.00011433,0.00061328,0.00050762,0.00054270,0.42534888,0.00000000,0.00000000
3.600,1,1,1,-531.928,190.277,49.929,49.620504,-0.318018,-0.318018,-49.938522,0.000000,0.500228,0.156360,-0.469972,0.272155,0.417031,0.341886,0.104467,-0.100268,0.165399,0.769719,14.151300,-21.044454,35.195755,-6.893154,0.00001404,0.00000000,0.00001401,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02613657,0.00145270,0.00122723,0.00127468,0.00027150,0.00000000,0.00000000,0.02191045,0.00012106,0.00061362,0.00050987,0.00054301,0.43820904,0.00000000,0.00000000
3.700,1,1,1,-531.922,190.292,49.923,49.319086,-0.335631,-0.335631,-49.654717,0.000000,0.502995,0.160160,-0.480809,-0.028648,0.442536,0.346627,0.097435,0.802141,0.136767,0.758826,14.178507,-20.917018,35.095524,-6.738511,0.00001659,0.00000000,0.00001656,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02686985,0.00153718,0.00122781,0.00127475,0.00028130,0.00000000,0.00000000,0.02254882,0.00012810,0.00061390,0.00050990,0.00056260,0.45097632,0.00000000,0.00000000
3.800,1,1,1,-531.916,190.308,49.917,49.018554,-0.353587,-0.353587,-49.372141,0.000000,0.506247,0.164049,-0.484658,0.200535,0.461445,0.351196,0.100921,-0.085944,0.116909,0.748398,14.223043,-20.808559,35.031602,-6.585516,0.00001919,0.00000000,0.00001917,0.00000000,0.00000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02759499,0.00162306,0.00122843,0.00127781,0.00028141,0.00000000,0.00000000,0.02318427,0.00013526,0.00061422,0.00051112,0.00056282,0.46368539,0.00000000,0.00000000
3.900,1,1,1,-531.912,190.316,49.913,48.742899,-0.363047,-0.363047,-49.105945,0.000000,0.509845,0.161212,-0.482062,0.057296,0.472610,0.355368,0.111917,-0.701873,0.107514,0.738442,14.559303,-20.697121,35.256424,-6.137818,0.00002071,0.00000000,0.00002070,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02832900,0.00170803,0.00122919,0.00127806,0.00028892,0.00000000,0.00000000,0.02382479,0.00014234,0.00061460,0.00051122,0.00057784,0.47649587,0.00000000,0.00000000
4.000,1,1,1,-531.905,190.332,49.906,48.480015,-0.381437,-0.381437,-48.861453,0.000000,0.513541,0.161517,-0.474049,1.031324,0.478155,0.358994,0.127465,-0.658901,0.106637,0.728956,14.761858,-20.631549,35.393407,-5.869690,0.00002314,0.00000000,0.00002312,0.00000000,0.00000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02914314,0.00179016,0.00123018,0.00135904,0.00029553,0.00000000,0.00000000,0.02446822,0.00014918,0.00061509,0.00054362,0.00059106,0.48936447,0.00000000,0.00000000
4.100,1,1,1,-531.897,190.348,49.898,48.206016,-0.400064,-0.400064,-48.606080,0.000000,0.517882,0.160668,-0.459652,0.429718,0.478104,0.361929,0.147895,0.028648,0.113597,0.719927,15.035892,-20.510701,35.546593,-5.474809,0.00002545,0.00000000,0.00002543,0.00000000,0.00000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02988361,0.00186750,0.00123152,0.00137313,0.00029554,0.00000000,0.00000000,0.02511592,0.00015563,0.00061576,0.00054925,0.00059108,0.50231846,0.00000000,0.00000000
4.200,1,1,1,-531.893,190.356,49.895,48.004060,-0.409088,-0.409088,-48.413148,0.000000,0.521518,0.151731,-0.445241,0.802141,0.474217,0.364242,0.166033,-0.587282,0.123554,0.711363,15.609883,-20.451896,36.061779,-4.842013,0.00002638,0.00000000,0.00002637,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03067325,0.00193990,0.00123320,0.00142208,0.00030079,0.00000000,0.00000000,0.02577728,0.00016166,0.00061660,0.00056883,0.00060158,0.51554565,0.00000000,0.00000000
4.300,1,1,1,-531.885,190.373,49.886,47.707956,-0.428084,-0.428084,-48.136040,0.000000,0.527186,0.162999,-0.418812,1.905085,0.462915,0.365669,0.198769,-0.472690,0.143671,0.703323,15.423157,-20.374548,35.797705,-4.951391,0.00002822,0.00000000,0.00002819,0.00000000,0.00000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03167223,0.00200400,0.00123560,0.00169838,0.00030419,0.00000000,0.00000000,0.02643006,0.00016700,0.00061780,0.00067935,0.00060838,0.52860110,0.00000000,0.00000000
4.400,1,1,1,-531.876,190.389,49.878,47.412882,-0.447384,-0.447384,-47.860265,0.000000,0.533422,0.170552,-0.386360,1.346451,0.445021,0.366175,0.240320,0.587282,0.170459,0.695889,15.425550,-20.245298,35.670848,-4.819749,0.00002963,0.00000000,0.00002960,0.00000000,0.00000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03252135,0.00205856,0.00123912,0.00183642,0.00030944,0.00000000,0.00000000,0.02707780,0.00017155,0.00061956,0.00073457,0.00061889,0.54155606,0.00000000,0.00000000
4.500,1,1,1,-531.867,190.406,49.869,47.118864,-0.466989,-0.466989,-47.585853,0.000000,0.540207,0.182038,-0.348875,0.085944,0.420862,0.365782,0.290823,1.346451,0.204416,0.689178,15.293435,-20.098174,35.391609,-4.804740,0.00003053,0.00000000,0.00003050,0.00000000,0.00000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03323705,0.00210305,0.00124427,0.00183699,0.00033706,0.00000000,0.00000000,0.02771568,0.00017525,0.00062214,0.00073479,0.00067412,0.55431360,0.00000000,0.00000000
4.600,1,1,1,-531.858,190.424,49.859,46.826001,-0.486869,-0.486869,-47.312869,0.000000,0.547505,0.184449,-0.306951,1.059972,0.390995,0.364551,0.348214,1.733197,0.245918,0.683320,15.564120,-20.024155,35.588276,-4.460035,0.00003083,0.00000000,0.00003080,0.00000000,0.00000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03405346,0.00213750,0.00125166,0.00192256,0.00038282,0.00000000,0.00000000,0.02835893,0.00017812,0.00062583,0.00076902,0.00076563,0.56717866,0.00000000,0.00000000
4.700,1,1,1,-531.848,190.441,49.850,46.534233,-0.506969,-0.506969,-47.041202,0.000000,0.554509,0.191552,-0.261248,1.088620,0.356102,0.362575,0.409626,0.472690,0.294522,0.678439,15.623980,-19.919369,35.543349,-4.295389,0.00003116,0.00000000,0.00003113,0.00000000,0.00000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03482308,0.00216244,0.00126188,0.00201280,0.00038622,0.00000000,0.00000000,0.02899975,0.00018020,0.00063094,0.00080512,0.00077244,0.57999494,0.00000000,0.00000000
