t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
1.200,1,1,1,-531.977,189.960,49.977,54.768522,0.045752,0.045752,-54.722770,0.000000,0.350567,0.026734,1.669851,1.733197,1.306008,1.016833,2.149300,1.575634,1.772097,1.390536,11.863477,-24.176500,36.039977,-12.313023,0.00000091,0.00000000,0.00000091,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01562010,0.00377950,0.00117801,0.00491036,0.00061918,0.00000000,0.00000000,0.00513305,0.00031496,0.00058900,0.00196414,0.00123836,0.10266099,0.00000000,0.00000000
1.300,1,1,1,-531.976,189.959,49.976,54.518899,0.047338,0.047338,-54.471561,0.000000,0.340552,0.021664,1.802552,1.446718,1.481144,1.111462,2.280420,1.145916,1.959190,1.493514,11.713273,-23.943782,35.657056,-12.230509,0.00000110,0.00000000,0.00000110,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01801470,0.00496730,0.00149485,0.00506976,0.00063918,0.00000000,0.00000000,0.00584361,0.00041394,0.00074743,0.00202790,0.00127836,0.11687212,0.00000000,0.00000000
1.400,1,1,1,-531.976,189.958,49.976,54.253991,0.047998,0.047998,-54.205993,0.000000,0.332230,0.015570,1.909214,1.761845,1.635116,1.198414,2.418149,0.587282,2.120283,1.591240,11.683218,-23.736328,35.419546,-12.053109,0.00000125,0.00000000,0.00000125,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02064546,0.00630000,0.00185117,0.00530620,0.00064443,0.00000000,0.00000000,0.00654366,0.00052500,0.00092559,0.00212248,0.00128887,0.13087314,0.00000000,0.00000000
1.500,1,1,1,-531.976,189.958,49.976,53.975894,0.047767,0.047767,-53.928127,0.000000,0.325708,0.010160,1.980648,1.145916,1.764960,1.275708,2.545231,0.372423,2.262711,1.683896,11.702187,-23.503877,35.206064,-11.801690,0.00000134,0.00000000,0.00000134,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02326485,0.00773358,0.00224573,0.00540617,0.00064655,0.00000000,0.00000000,0.00723283,0.00064446,0.00112286,0.00216247,0.00129309,0.14465653,0.00000000,0.00000000
1.600,1,1,1,-531.976,189.959,49.976,53.686324,0.047079,0.047079,-53.639245,0.000000,0.321154,0.009968,2.013873,1.160240,1.867720,1.341967,2.632063,-0.085944,2.390453,1.768561,11.588323,-23.295698,34.884021,-11.707376,0.00000138,0.00000000,0.00000138,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02594901,0.00921608,0.00266779,0.00550868,0.00064666,0.00000000,0.00000000,0.00790980,0.00076801,0.00133389,0.00220347,0.00129332,0.15819595,0.00000000,0.00000000
1.700,1,1,1,-531.978,189.960,49.978,53.386881,0.046385,0.046385,-53.340496,0.000000,0.318816,0.009980,2.013501,0.372423,1.940602,1.396814,2.662217,-0.544310,2.499006,1.841675,11.562008,-23.065992,34.628001,-11.503984,0.00000139,0.00000000,0.00000139,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.02854341,0.01069797,0.00309955,0.00551925,0.00065117,0.00000000,0.00000000,0.00857548,0.00089150,0.00154978,0.00220770,0.00130234,0.17150960,0.00000000,0.00000000
1.800,1,1,1,-531.981,189.960,49.981,53.079110,0.045827,0.045827,-53.033283,0.000000,0.318944,0.018451,1.984186,-1.360775,1.981689,1.440553,2.640362,-1.102944,2.577861,1.901440,11.289944,-22.812682,34.102626,-11.522737,0.00000138,0.00000000,0.00000138,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03121433,0.01213690,0.00352422,0.00566024,0.00066970,0.00000000,0.00000000,0.00922327,0.00101141,0.00176211,0.00226410,0.00133939,0.18446546,0.00000000,0.00000000
1.900,1,1,1,-531.985,189.961,49.985,52.764448,0.045234,0.045234,-52.719214,0.000000,0.321698,0.027121,1.925252,-0.358099,1.990483,1.473485,2.580741,-1.446718,2.617373,1.947968,11.125941,-22.649969,33.775911,-11.524028,0.00000135,0.00000000,0.00000135,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03365345,0.01349180,0.00392998,0.00567001,0.00070157,0.00000000,0.00000000,0.00986008,0.00112432,0.00196499,0.00226800,0.00140315,0.19720152,0.00000000,0.00000000
2.000,1,1,1,-531.990,189.961,49.990,52.444051,0.044384,0.044384,-52.399667,0.000000,0.327130,0.035548,1.832937,-0.429718,1.967620,1.495722,2.491652,-1.017000,2.613728,1.982088,11.085472,-22.452789,33.538262,-11.367317,0.00000129,0.00000000,0.00000129,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03591650,0.01471984,0.00430820,0.00568407,0.00071733,0.00000000,0.00000000,0.01048706,0.00122665,0.00215410,0.00227363,0.00143465,0.20974130,0.00000000,0.00000000
2.100,1,1,1,-531.995,189.962,49.995,52.118845,0.043226,0.043226,-52.075619,0.000000,0.335245,0.044641,1.707030,-1.174563,1.913984,1.507584,2.371873,-2.034000,2.569117,2.004497,11.126861,-22.236661,33.363521,-11.109800,0.00000119,0.00000000,0.00000119,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03811111,0.01578518,0.00465100,0.00578915,0.00078035,0.00000000,0.00000000,0.01110544,0.00131543,0.00232550,0.00231566,0.00156070,0.22210878,0.00000000,0.00000000
2.200,1,1,1,-532.001,189.963,50.001,51.789702,0.041848,0.041848,-51.747854,0.000000,0.346050,0.052884,1.552566,-0.358099,1.830258,1.509865,2.218788,-1.948057,2.488485,2.015753,11.310595,-22.071932,33.382527,-10.761337,0.00000107,0.00000000,0.00000107,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.03997494,0.01666636,0.00495094,0.00579891,0.00083815,0.00000000,0.00000000,0.01172058,0.00138886,0.00247547,0.00231957,0.00167630,0.23441151,0.00000000,0.00000000
2.300,1,1,1,-532.008,189.965,50.008,51.457394,0.040306,0.040306,-51.417089,0.000000,0.359548,0.060443,1.375446,-2.034000,1.717386,1.503737,2.035320,-2.105620,2.376120,2.016689,11.626381,-21.830783,33.457163,-10.204402,0.00000093,0.00000000,0.00000093,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.04191300,0.01735783,0.00520329,0.00611394,0.00090567,0.00000000,0.00000000,0.01233226,0.00144649,0.00260165,0.00244558,0.00181135,0.24664525,0.00000000,0.00000000
2.400,1,1,1,-532.015,189.966,50.015,51.122632,0.038538,0.038538,-51.084094,0.000000,0.375686,0.056304,1.178568,-2.334803,1.577351,1.490498,1.827963,-2.678578,2.234535,2.008496,12.523276,-21.638503,34.161779,-9.115227,0.00000078,0.00000000,0.00000078,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.04377359,0.01786552,0.00540684,0.00652904,0.00101494,0.00000000,0.00000000,0.01295725,0.00148879,0.00270342,0.00261162,0.00202988,0.25914505,0.00000000,0.00000000
2.500,1,1,1,-532.023,189.968,50.023,50.786072,0.036443,0.036443,-50.749629,0.000000,0.388397,0.067469,0.962628,-2.320479,1.413464,1.471486,1.599879,-2.606958,2.065515,1.992471,12.623823,-21.458111,34.081935,-8.834288,0.00000066,0.00000000,0.00000066,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.04540195,0.01820431,0.00556281,0.00693918,0.00111847,0.00000000,0.00000000,0.01357718,0.00151703,0.00278141,0.00277567,0.00223694,0.27154359,0.00000000,0.00000000
2.600,1,1,1,-532.031,189.970,50.031,50.448241,0.034002,0.034002,-50.414239,0.000000,0.395084,0.074952,0.730599,-0.859437,1.229957,1.448210,1.349328,-2.707226,1.871314,1.969876,12.631392,-21.323429,33.954821,-8.692038,0.00000057,0.00000000,0.00000057,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.04648980,0.01839937,0.00567370,0.00699541,0.00123007,0.00000000,0.00000000,0.01419124,0.00153328,0.00283685,0.00279816,0.00246013,0.28382488,0.00000000,0.00000000
2.700,1,1,1,-532.039,189.973,50.039,50.109580,0.031293,0.031293,-50.078287,0.000000,0.401641,0.079506,0.487215,-1.303479,1.031461,1.422292,1.075150,-4.196916,1.654895,1.942018,12.759960,-21.128749,33.888708,-8.368789,0.00000047,0.00000000,0.00000047,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.04765388,0.01848614,0.00574413,0.00712480,0.00149834,0.00000000,0.00000000,0.01480048,0.00154051,0.00287206,0.00284992,0.00299668,0.29600952,0.00000000,0.00000000
2.800,1,1,1,-532.048,189.975,50.048,49.770510,0.028345,0.028345,-49.742166,0.000000,0.408515,0.083773,0.237525,-2.907761,0.823531,1.395441,0.782626,-2.836141,1.419682,1.910471,12.914678,-20.903039,33.817717,-7.988361,0.00000038,0.00000000,0.00000038,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.04908237,0.01850677,0.00578145,0.00776888,0.00162089,0.00000000,0.00000000,0.01540438,0.00154223,0.00289073,0.00310755,0.00324178,0.30808755,0.00000000,0.00000000
2.900,1,1,1,-532.056,189.978,50.056,49.431471,0.025059,0.025059,-49.406412,0.000000,0.415555,0.085067,-0.014292,-1.948057,0.615521,1.369368,0.483630,-3.036676,1.170073,1.877079,13.198942,-20.763051,33.961993,-7.564109,0.00000029,0.00000000,0.00000029,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.05013107,0.01850684,0.00579570,0.00805777,0.00176129,0.00000000,0.00000000,0.01600947,0.00154224,0.00289785,0.00322311,0.00352258,0.32018940,0.00000000,0.00000000
3.000,1,1,1,-532.064,189.981,50.064,49.119858,0.021280,0.021280,-49.098578,0.000000,0.422229,0.085767,-0.244820,-0.859437,0.445808,1.345480,0.213445,-3.652606,0.938895,1.843684,13.489263,-20.642716,34.131979,-7.153453,0.00000021,0.00000000,0.00000021,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.05102360,0.01852876,0.00579847,0.00811404,0.00196456,0.00000000,0.00000000,0.01661777,0.00154406,0.00289924,0.00324562,0.00392912,0.33235531,0.00000000,0.00000000
3.100,1,1,1,-532.071,189.985,50.071,48.781644,0.016913,0.016913,-48.764731,0.000000,0.429133,0.076861,-0.490468,-2.091296,0.330188,1.325209,-0.068796,-2.707226,0.687200,1.811658,14.182041,-20.436023,34.618064,-6.253983,0.00000013,0.00000000,0.00000013,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.05217545,0.01861671,0.00579876,0.00844715,0.00207621,0.00000000,0.00000000,0.01723662,0.00155139,0.00289938,0.00337886,0.00415241,0.34473242,0.00000000,0.00000000
3.200,1,1,1,-532.078,189.990,50.078,48.444152,0.011982,0.011982,-48.432171,0.000000,0.435757,0.078784,-0.727010,-2.664254,0.373215,1.309679,-0.339042,-2.836141,0.469577,1.782283,14.403275,-20.256962,34.660237,-5.853687,0.00000007,0.00000000,0.00000006,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.05365651,0.01880991,0.00580577,0.00898771,0.00219872,0.00000000,0.00000000,0.01785441,0.00156749,0.00290288,0.00359508,0.00439744,0.35708822,0.00000000,0.00000000
3.300,1,1,1,-532.084,189.994,50.084,48.107628,0.006557,0.006557,-48.101072,0.000000,0.441975,0.078344,-0.950160,-2.277507,0.534363,1.299636,-0.598475,-2.965057,0.362177,1.756596,14.708111,-20.112480,34.820591,-5.404370,0.00000002,0.00000000,0.00000002,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.05515789,0.01913988,0.00582758,0.00938267,0.00233260,0.00000000,0.00000000,0.01847516,0.00159499,0.00291379,0.00375307,0.00466520,0.36950327,0.00000000,0.00000000
3.400,1,1,1,-532.089,189.999,50.089,47.772252,0.000676,0.000676,-47.771576,0.000000,0.447696,0.077197,-1.157007,-2.463719,0.732418,1.295417,-0.844248,-2.349127,0.441946,1.735363,15.021814,-19.953062,34.974876,-4.931248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.05686059,0.01962917,0.00587100,0.00984488,0.00241665,0.00000000,0.00000000,0.01909889,0.00163576,0.00293550,0.00393795,0.00483329,0.38197784,0.00000000,0.00000000
3.500,1,1,1,-532.094,190.005,50.094,47.438133,-0.005707,-0.005707,-47.443840,0.000000,0.452863,0.075483,-1.345095,-1.260507,0.935149,1.296950,-1.069143,-2.349127,0.627506,1.718969,15.336159,-19.840484,35.176643,-4.504325,0.00000002,0.00000000,0.00000001,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.05842583,0.02029068,0.00594066,0.00996591,0.00250071,0.00000000,0.00000000,0.01972787,0.00169089,0.00297033,0.00398636,0.00500143,0.39455740,0.00000000,0.00000000
3.600,1,1,1,-532.098,190.011,50.098,47.105307,-0.012663,-0.012663,-47.117970,0.000000,0.457458,0.073846,-1.511564,-1.618606,1.130168,1.303766,-1.265253,-1.604282,0.836600,1.707347,15.624177,-19.680992,35.305169,-4.056815,0.00000007,0.00000000,0.00000007,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.06022853,0.02112579,0.00603818,0.01016540,0.00253991,0.00000000,0.00000000,0.02035926,0.00176048,0.00301909,0.00406616,0.00507982,0.40718515,0.00000000,0.00000000
3.700,1,1,1,-532.100,190.018,50.100,46.773783,-0.020225,-0.020225,-46.794008,0.000000,0.460878,0.066311,-1.653396,-0.014324,1.310894,1.315049,-1.427652,-1.375099,1.039481,1.699993,16.108109,-19.587089,35.695197,-3.478980,0.00000018,0.00000000,0.00000018,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.06202434,0.02212530,0.00616238,0.01016542,0.00256872,0.00000000,0.00000000,0.02100253,0.00184377,0.00308119,0.00406617,0.00513743,0.42005057,0.00000000,0.00000000
3.800,1,1,1,-532.102,190.025,50.102,46.443563,-0.028379,-0.028379,-46.471942,0.000000,0.451034,0.069355,-1.768455,-1.317803,1.472961,1.329731,-1.554725,-1.074296,1.223504,1.696126,15.605423,-19.404571,35.009994,-3.799149,0.00000040,0.00000000,0.00000039,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.06408441,0.02326834,0.00630962,0.01029765,0.00258629,0.00000000,0.00000000,0.02162251,0.00193903,0.00315481,0.00411906,0.00517258,0.43245014,0.00000000,0.00000000
3.900,1,1,1,-532.103,190.032,50.103,46.114669,-0.037091,-0.037091,-46.151760,0.000000,0.442815,0.072649,-1.855086,-0.386747,1.613069,1.346634,-1.645357,-0.974028,1.381368,1.694774,15.185045,-19.298890,34.483935,-4.113845,0.00000074,0.00000000,0.00000074,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.06613704,0.02452683,0.00647462,0.01030904,0.00260075,0.00000000,0.00000000,0.02222580,0.00204390,0.00323731,0.00412362,0.00520150,0.44451593,0.00000000,0.00000000
4.000,1,1,1,-532.102,190.041,50.102,45.787118,-0.046328,-0.046328,-45.833446,0.000000,0.436517,0.076362,-1.913505,0.286479,1.728754,1.364572,-1.697246,0.143239,1.508202,1.694839,14.844771,-19.186906,34.031677,-4.342135,0.00000124,0.00000000,0.00000123,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.06824607,0.02586528,0.00665013,0.01031529,0.00260106,0.00000000,0.00000000,0.02281431,0.00215544,0.00332506,0.00412612,0.00520212,0.45628624,0.00000000,0.00000000
4.100,1,1,1,-532.101,190.049,50.101,45.460849,-0.056073,-0.056073,-45.516922,0.000000,0.432365,0.080812,-1.943720,-0.128916,1.818398,1.382457,-1.708235,-0.515662,1.600723,1.695184,14.574986,-19.044172,33.619157,-4.469186,0.00000191,0.00000000,0.00000190,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.07038547,0.02724642,0.00682792,0.01031656,0.00260511,0.00000000,0.00000000,0.02338947,0.00227053,0.00341396,0.00412662,0.00521022,0.46778931,0.00000000,0.00000000
4.200,1,1,1,-532.098,190.058,50.099,45.174755,-0.066286,-0.066286,-45.241041,0.000000,0.430520,0.084669,-1.946332,-0.487014,1.875926,1.399328,-1.683891,-0.128916,1.652855,1.694902,14.432409,-18.927429,33.359839,-4.495020,0.00000275,0.00000000,0.00000274,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.07252815,0.02863138,0.00700069,0.01033462,0.00260536,0.00000000,0.00000000,0.02395610,0.00238595,0.00350035,0.00413385,0.00521073,0.47912192,0.00000000,0.00000000
4.300,1,1,1,-532.095,190.067,50.095,44.850788,-0.076891,-0.076891,-44.927678,0.000000,0.430908,0.112604,-1.921476,0.315127,1.913529,1.414349,-1.619616,0.759169,1.675099,1.693107,13.392136,-18.831403,32.223539,-5.439267,0.00000377,0.00000000,0.00000376,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.07458656,0.02998012,0.00716040,0.01034218,0.00261414,0.00000000,0.00000000,0.02448973,0.00249834,0.00358020,0.00413687,0.00522827,0.48979451,0.00000000,0.00000000
4.400,1,1,1,-532.091,190.077,50.091,44.527988,-0.087798,-0.087798,-44.615786,0.000000,0.433869,0.106001,-1.867187,1.088620,1.923032,1.426797,-1.519136,0.888085,1.659504,1.689175,13.908922,-18.735907,32.644829,-4.826985,0.00000493,0.00000000,0.00000493,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.07664747,0.03125400,0.00730094,0.01043239,0.00262614,0.00000000,0.00000000,0.02503399,0.00260450,0.00365047,0.00417296,0.00525229,0.50067983,0.00000000,0.00000000
4.500,1,1,1,-532.085,190.087,50.085,44.232031,-0.098966,-0.098966,-44.330997,0.000000,0.438862,0.106620,-1.794170,1.260507,1.907634,1.436412,-1.396572,-0.272155,1.613695,1.682945,14.188639,-18.634955,32.823594,-4.446315,0.00000622,0.00000000,0.00000621,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.07861442,0.03243113,0.00741981,0.01055344,0.00262727,0.00000000,0.00000000,0.02558277,0.00270259,0.00370991,0.00422138,0.00525454,0.51165543,0.00000000,0.00000000
4.600,1,1,1,-532.079,190.097,50.079,43.949839,-0.110408,-0.110408,-44.060246,0.000000,0.445844,0.108605,-1.704910,1.031324,1.870074,1.443072,-1.253258,1.618606,1.539115,1.674400,14.481955,-18.529699,33.011654,-4.047743,0.00000758,0.00000000,0.00000757,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.08044757,0.03349420,0.00751555,0.01063448,0.00266720,0.00000000,0.00000000,0.02613614,0.00279118,0.00375778,0.00425379,0.00533439,0.52272272,0.00000000,0.00000000
4.700,1,1,1,-532.072,190.107,50.072,43.630207,-0.122126,-0.122126,-43.752333,0.000000,0.456190,0.112976,-1.581242,1.847789,1.803241,1.446285,-1.060094,2.306155,1.424401,1.663221,14.805352,-18.442574,33.247926,-3.637222,0.00000895,0.00000000,0.00000894,0.00000000,0.00000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.08232946,0.03440774,0.00758398,0.01089437,0.00274816,0.00000000,0.00000000,0.02669520,0.00286731,0.00379199,0.00435775,0.00549632,0.53390398,0.00000000,0.00000000
