t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
0.200,1,1,1,-531.999,189.998,49.999,56.937866,0.002212,0.002212,-56.935653,0.000000,0.408653,0.000000,0.090874,1.375099,0.052988,0.000000,0.621533,-0.415394,0.580838,0.000000,0.000000,-5.000000,5.000000,-5.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.321,1,1,1,-531.999,189.998,49.999,56.937866,0.002212,0.002212,-56.935653,0.000000,0.408653,0.000000,0.090874,1.375099,0.052988,0.090874,0.621533,-0.415394,0.580838,0.621533,0.000000,-10.000000,10.000000,-10.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00032978,0.00000364,0.00002841,0.00017383,0.00000317,0.00000000,0.00000000,0.00012072,0.00000030,0.00001421,0.00006953,0.00000635,0.00241435,0.00000000,0.00000000
0.400,1,1,1,-531.998,189.996,49.998,56.893974,0.004429,0.004429,-56.889545,0.000000,0.405095,0.004050,0.197441,1.847789,0.112732,0.142959,0.768126,0.902409,0.640134,0.683415,1.881431,-13.118569,15.000000,-11.237139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00072478,0.00001494,0.00005691,0.00037997,0.00001301,0.00000000,0.00000000,0.00025996,0.00000125,0.00002845,0.00015199,0.00002601,0.00519918,0.00000000,0.00000000
0.500,1,1,1,-531.997,189.996,49.997,56.856225,0.004997,0.004997,-56.851228,0.000000,0.403364,0.007012,0.248272,0.572958,0.143822,0.184868,0.850473,0.042972,0.680612,0.743305,4.350226,-15.649774,20.000000,-11.299548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00108044,0.00003748,0.00010100,0.00040498,0.00001303,0.00000000,0.00000000,0.00052394,0.00000312,0.00005050,0.00016199,0.00002607,0.01047876,0.00000000,0.00000000
0.600,1,1,1,-531.996,189.995,49.996,56.794738,0.005578,0.005578,-56.789160,0.000000,0.400539,0.007268,0.300466,1.131592,0.194213,0.219538,0.919054,0.229183,0.754534,0.790895,6.844598,-18.155402,25.000000,-11.310803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00163950,0.00007047,0.00015244,0.00050247,0.00001383,0.00000000,0.00000000,0.00090028,0.00000587,0.00007622,0.00020099,0.00002767,0.01800563,0.00000000,0.00000000
0.700,1,1,1,-531.996,189.994,49.996,56.711631,0.006392,0.006392,-56.705239,0.000000,0.398095,0.007229,0.343235,0.085944,0.244435,0.249236,0.942428,-1.217535,0.825047,0.823433,9.394574,-20.605426,30.000000,-11.210852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00227260,0.00011354,0.00020655,0.00050303,0.00003641,0.00000000,0.00000000,0.00141308,0.00000946,0.00010327,0.00020121,0.00007282,0.02826164,0.00000000,0.00000000
0.800,1,1,1,-531.996,189.994,49.996,56.605333,0.007158,0.007158,-56.598176,0.000000,0.396395,0.007255,0.379328,0.845113,0.291326,0.275219,0.935155,0.300803,0.879991,0.843080,11.941838,-23.058162,35.000000,-11.116323,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00310844,0.00016613,0.00025982,0.00055741,0.00003779,0.00000000,0.00000000,0.00208729,0.00001384,0.00012991,0.00022297,0.00007558,0.04174583,0.00000000,0.00000000
0.900,1,1,1,-531.997,189.994,49.997,56.474405,0.007171,0.007171,-56.467234,0.000000,0.395523,0.005640,0.412867,0.386747,0.334220,0.298794,0.932855,-1.045648,0.915398,0.856483,14.430064,-25.292434,39.722498,-10.862371,0.00000001,0.00000000,0.00000001,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00409989,0.00022845,0.00031284,0.00056880,0.00005444,0.00000000,0.00000000,0.00293535,0.00001904,0.00015642,0.00022752,0.00010889,0.05870705,0.00000000,0.00000000
1.000,1,1,1,-531.996,189.995,49.996,56.317920,0.005788,0.005788,-56.312132,0.000000,0.395479,0.009961,0.443258,-0.372423,0.372514,0.320431,0.959439,-0.601606,0.934947,0.870017,14.220538,-25.020039,39.240577,-10.799502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00507195,0.00030026,0.00036892,0.00057937,0.00005996,0.00000000,0.00000000,0.00376346,0.00002502,0.00018446,0.00023175,0.00011991,0.07526912,0.00000000,0.00000000
1.100,1,1,1,-531.996,189.997,49.996,56.137217,0.002897,0.002897,-56.134320,0.000000,0.396142,0.016748,0.466263,0.257831,0.405914,0.339739,1.008343,0.057296,0.949822,0.886452,13.965338,-24.803401,38.768739,-10.838063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00602864,0.00037972,0.00043086,0.00058443,0.00006001,0.00000000,0.00000000,0.00457363,0.00003164,0.00021543,0.00023377,0.00012001,0.09147268,0.00000000,0.00000000
