t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
1.800,3,1,1,-531.971,190.011,49.971,51.873,-0.013,8.639,-43.234,-5.944,nan,0.320407,1.783535,-1.489616,1.590091,1.535250,2.439799,-1.135801,2.076659,2.008439,46.589364,-69.904110,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.75771966,0.01705891,0.00417074,0.00459537,0.00100897,0.64519177,0.00000000,0.08569390,0.00121849,0.00208537,0.00183815,0.00201795,0.42846948,0.00000000,1.07531962
1.900,3,1,1,-531.972,190.024,49.972,51.268,-0.027,8.526,-42.742,-5.987,nan,0.289315,1.639590,-1.879302,1.593045,1.541242,2.323635,-1.585582,2.091994,2.027269,46.572606,-69.604554,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.80329971,0.01820554,0.00449973,0.00486437,0.00104727,0.67858722,0.00000000,0.09609557,0.00130040,0.00224987,0.00194575,0.00209454,0.48047784,0.00000000,1.13097870
2.000,3,1,1,-531.973,190.038,49.973,50.633,-0.044,8.406,-42.227,-5.873,nan,0.285962,1.475949,-2.070361,1.586767,1.537867,2.174163,-1.959904,2.096643,2.035284,46.642808,-69.318783,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.84793507,0.01913547,0.00478800,0.00519112,0.00110583,0.71120892,0.00000000,0.10650573,0.00136682,0.00239400,0.00207645,0.00221167,0.53252864,0.00000000,1.18534821
2.124,3,1,1,-531.973,190.038,49.973,50.633,-0.044,8.406,-42.227,-5.873,nan,0.285962,1.475949,-2.070361,1.581128,1.534155,2.174163,-1.959904,2.100795,2.044041,46.673386,-69.318783,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.90299695,0.02028263,0.00514360,0.00559419,0.00117807,0.75145084,0.00000000,0.11934763,0.00144876,0.00257180,0.00223768,0.00235615,0.59673815,0.00000000,1.25241806
2.200,3,1,1,-531.973,190.071,49.973,49.373,-0.082,8.164,-41.209,-6.575,nan,0.819986,1.119597,-3.470458,1.561295,1.521020,1.816331,-3.466041,2.087492,2.036183,46.922141,-68.592040,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.93609893,0.02069155,0.00529735,0.00629582,0.00131804,0.77519295,0.00000000,0.12730321,0.00147797,0.00264867,0.00251833,0.00263609,0.63651605,0.00000000,1.29198826
2.300,3,1,1,-531.973,190.090,49.973,48.673,-0.103,8.030,-40.643,-6.875,nan,0.620758,0.902548,-2.835987,1.536344,1.498435,1.591786,-2.977120,2.066585,2.018090,47.186290,-68.204169,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.97792452,0.02103882,0.00545166,0.00690809,0.00145299,0.80537354,0.00000000,0.13769942,0.00150277,0.00272583,0.00276324,0.00290598,0.68849709,0.00000000,1.34228924
2.400,3,1,1,-531.973,190.110,49.973,47.957,-0.126,7.891,-40.065,-7.491,nan,0.520041,0.672772,-3.106537,1.507859,1.472157,1.341346,-3.546102,2.039223,1.993412,47.497316,-67.753709,100.000000,-20.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.01890459,0.02123190,0.00556131,0.00764324,0.00164457,0.83472113,0.00000000,0.14810244,0.00151656,0.00278065,0.00305729,0.00328914,0.74051220,0.00000000,1.39120189
2.500,3,1,1,-531.972,190.131,49.972,47.226,-0.150,7.749,-39.476,-6.775,nan,0.472864,0.439675,-3.293797,1.477562,1.443932,1.064174,-4.073154,2.006706,1.963472,47.843961,-67.528976,100.000000,-19.685015,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.05898672,0.02131431,0.00563027,0.00846907,0.00189715,0.86319064,0.00000000,0.15848529,0.00152245,0.00281513,0.00338763,0.00379429,0.79242644,0.00000000,1.43865106
2.600,3,1,1,-531.970,190.153,49.970,46.482,-0.175,7.605,-38.878,-6.976,nan,0.454253,0.208460,-3.923322,1.447078,1.415330,0.766715,-5.226180,1.970679,1.929853,48.213506,-67.138869,100.000000,-18.925363,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.09862631,0.02133285,0.00566610,0.00964168,0.00231329,0.89082539,0.00000000,0.16884701,0.00152377,0.00283305,0.00385667,0.00462658,0.84423504,0.00000000,1.48470898
2.720,3,1,1,-531.970,190.153,49.970,46.482,-0.175,7.605,-38.878,-6.976,nan,0.454253,0.208460,-3.923322,1.418454,1.383224,0.766715,-5.226180,1.936942,1.892229,48.458735,-67.138869,100.000000,-18.680134,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.14616424,0.02135508,0.00570907,0.01104826,0.00281247,0.92397419,0.00000000,0.18126517,0.00152536,0.00285454,0.00441930,0.00562493,0.90632585,0.00000000,1.53995699
2.800,3,1,1,-531.964,190.200,49.964,44.967,-0.230,7.308,-37.659,-7.004,nan,0.762479,-0.247837,-2.902634,1.391757,1.363229,0.158856,-3.873509,1.899584,1.864162,48.961073,-66.410803,100.000000,-17.449730,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.17585606,0.02137604,0.00571030,0.01156144,0.00299524,0.94470614,0.00000000,0.18950690,0.00152686,0.00285515,0.00462457,0.00599049,0.94753452,0.00000000,1.57451023
2.900,3,1,1,-531.959,190.225,49.960,44.198,-0.259,7.156,-37.042,-7.119,nan,0.657970,-0.466602,-2.512030,1.368690,1.341546,-0.135764,-3.439922,1.864258,1.830721,49.325574,-66.024570,100.000000,-16.698996,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.21196295,0.02146887,0.00571142,0.01204193,0.00317545,0.96978091,0.00000000,0.19978437,0.00153349,0.00285571,0.00481677,0.00635090,0.99892187,0.00000000,1.61630151
3.000,3,1,1,-531.953,190.252,49.954,43.424,-0.289,7.002,-36.421,-7.635,nan,0.598249,-0.670612,-2.640543,1.349989,1.324066,-0.423533,-3.849418,1.832413,1.800570,49.666583,-65.566217,100.000000,-15.899634,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.24741770,0.02166065,0.00572235,0.01257288,0.00340113,0.99402414,0.00000000,0.21003655,0.00154719,0.00286118,0.00502915,0.00680225,1.05018277,0.00000000,1.65670690
3.100,3,1,1,-531.946,190.279,49.947,42.646,-0.320,6.847,-35.798,-8.623,nan,0.577580,-0.855925,-2.283716,1.335997,1.311141,-0.704628,-3.579978,1.805291,1.774944,49.976427,-65.024137,100.000000,-15.047710,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.28201020,0.02197316,0.00575261,0.01297015,0.00359638,1.01745244,0.00000000,0.22026547,0.00156951,0.00287630,0.00518806,0.00719275,1.10132736,0.00000000,1.69575407
3.200,3,1,1,-531.938,190.307,49.939,41.866,-0.352,6.692,-35.174,-6.732,nan,0.576298,-1.022619,-1.688658,1.326744,1.302826,-0.974472,-2.791505,1.783842,1.754816,50.250355,-64.983679,100.000000,-14.733324,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.31567382,0.02241905,0.00581045,0.01318727,0.00371504,1.04006126,0.00000000,0.23048074,0.00160136,0.00290522,0.00527491,0.00743008,1.15240370,0.00000000,1.73343544
3.329,3,1,1,-531.938,190.307,49.939,41.866,-0.352,6.692,-35.174,-6.732,nan,0.576298,-1.022619,-1.688658,1.318029,1.292766,-0.974472,-2.791505,1.763541,1.730328,50.344231,-64.983679,100.000000,-14.639448,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.35920167,0.02299565,0.00588525,0.01346804,0.00386849,1.06929740,0.00000000,0.24368684,0.00164255,0.00294262,0.00538721,0.00773698,1.21843420,0.00000000,1.78216233
3.400,3,1,1,-531.917,190.365,49.919,40.298,-0.419,6.377,-33.922,-7.807,nan,2.005617,-1.299565,-1.278109,1.317456,1.292912,-1.447110,-2.263831,1.754517,1.724742,50.717481,-64.052890,100.000000,-13.335409,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.38200916,0.02350487,0.00597545,0.01355599,0.00392368,1.08416651,0.00000000,0.25088267,0.00167892,0.00298772,0.00542240,0.00784736,1.25441333,0.00000000,1.80694418
3.500,3,1,1,-531.905,190.395,49.906,39.514,-0.454,6.218,-33.296,-7.047,nan,1.408803,-1.404390,-1.000799,1.320175,1.296330,-1.637527,-1.882580,1.751086,1.722238,50.878510,-63.813967,100.000000,-12.935457,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.41357141,0.02434594,0.00613880,0.01363226,0.00397766,1.10442735,0.00000000,0.26104940,0.00173900,0.00306940,0.00545290,0.00795531,1.30524698,0.00000000,1.84071225
3.600,3,1,1,-531.890,190.426,49.892,38.729,-0.489,6.059,-32.670,-7.377,nan,1.086252,-1.482967,-0.723378,1.325248,1.302040,-1.794255,-1.513468,1.752371,1.724340,51.009165,-63.385279,100.000000,-12.376114,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.44445025,0.02528409,0.00633500,0.01367212,0.00401255,1.12394095,0.00000000,0.27120554,0.00180601,0.00316750,0.00546885,0.00802511,1.35602771,0.00000000,1.87323491
3.700,3,1,1,-531.875,190.457,49.877,37.943,-0.526,5.899,-32.044,-7.420,nan,0.913838,-1.536350,-0.458645,1.331744,1.309119,-1.915383,-1.126635,1.757238,1.729935,51.116901,-63.006196,100.000000,-11.889296,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.47461605,0.02629043,0.00655844,0.01368814,0.00403188,1.14270304,0.00000000,0.28134412,0.00187789,0.00327922,0.00547525,0.00806376,1.40672059,0.00000000,1.90450507
3.800,3,1,1,-531.857,190.490,49.860,37.157,-0.563,5.739,-31.419,-7.735,nan,0.829425,-1.567189,-0.205855,1.338844,1.316765,-1.997756,-0.652824,1.764362,1.737722,51.209125,-62.580007,100.000000,-11.370882,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.50408929,0.02733793,0.00680161,0.01369136,0.00403837,1.16074593,0.00000000,0.29147408,0.00195271,0.00340080,0.00547655,0.00807674,1.45737042,0.00000000,1.93457655
3.919,3,1,1,-531.857,190.490,49.860,37.157,-0.563,5.739,-31.419,-7.735,nan,0.829425,-1.567189,-0.205855,1.345525,1.325303,-1.997756,-0.652824,1.771075,1.746430,51.151639,-62.580007,100.000000,-11.428368,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.53921937,0.02858643,0.00709143,0.01369521,0.00404611,1.18225086,0.00000000,0.30354933,0.00204189,0.00354571,0.00547808,0.00809222,1.51774667,0.00000000,1.97041811
4.000,3,1,1,-531.818,190.556,49.821,35.591,-0.639,5.417,-30.173,-7.004,nan,0.930631,-1.563715,0.245972,1.351718,1.330679,-2.036332,0.239451,1.778562,1.752926,51.379465,-61.968475,100.000000,-10.589009,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.56188333,0.02942890,0.00729553,0.01369893,0.00404681,1.19569419,0.00000000,0.31171897,0.00210206,0.00364776,0.00547957,0.00809363,1.55859483,0.00000000,1.99282364
4.100,3,1,1,-531.796,190.589,49.799,34.806,-0.678,5.256,-29.550,-7.692,nan,0.867734,-1.528193,0.474941,1.356530,1.335978,-1.993074,0.637333,1.784384,1.759336,51.467807,-61.478755,100.000000,-10.010948,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.58921315,0.03042517,0.00753761,0.01371612,0.00405300,1.21165887,0.00000000,0.32182237,0.00217323,0.00376881,0.00548645,0.00810601,1.60911184,0.00000000,2.01943146
4.200,3,1,1,-531.772,190.623,49.776,34.087,-0.717,5.105,-28.982,-6.331,nan,0.840700,-1.477193,0.695965,1.359677,1.339603,-1.918514,1.073088,1.787860,1.763393,51.555240,-61.379127,100.000000,-9.823887,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.61587405,0.03135587,0.00776188,0.01375301,0.00407054,1.22701264,0.00000000,0.33192011,0.00223971,0.00388094,0.00550120,0.00814109,1.65960054,0.00000000,2.04502106
4.300,3,1,1,-531.747,190.658,49.751,33.304,-0.757,4.943,-28.361,-7.520,nan,0.837739,-1.404766,0.867206,1.377579,1.341191,-1.800490,1.485824,1.808812,1.764285,51.669229,-60.803096,100.000000,-9.133866,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.64177840,0.03219712,0.00795930,0.01381026,0.00410416,1.24170795,0.00000000,0.34199962,0.00229979,0.00397965,0.00552410,0.00820831,1.70999811,0.00000000,2.06951324
4.400,3,1,1,-531.720,190.692,49.725,32.522,-0.798,4.781,-27.741,-8.480,nan,0.853376,-1.318011,0.959608,1.376157,1.340656,-1.643777,1.789000,1.804967,1.761574,51.657070,-60.267707,100.000000,-8.610637,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.66694651,0.03293808,0.00812395,0.01388040,0.00415291,1.25577568,0.00000000,0.35207549,0.00235272,0.00406197,0.00555216,0.00830582,1.76037746,0.00000000,2.09295947
4.520,3,1,1,-531.720,190.692,49.725,32.522,-0.798,4.781,-27.741,-8.480,nan,0.853376,-1.318011,0.959608,1.402918,1.340047,-1.643777,1.789000,1.834732,1.758482,51.672886,-60.267707,100.000000,-8.594821,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.69710378,0.03382593,0.00832123,0.01396444,0.00421133,1.27263230,0.00000000,0.36414854,0.00241614,0.00416062,0.00558578,0.00842266,1.82074271,0.00000000,2.12105383
4.600,3,1,1,-531.662,190.762,49.667,30.967,-0.879,4.458,-26.509,-7.563,nan,0.952232,-1.106157,1.259020,1.396430,1.336238,-1.219576,2.627257,1.822201,1.750334,51.724599,-59.696729,100.000000,-7.972130,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.71612842,0.03424400,0.00839383,0.01406115,0.00429556,1.28292262,0.00000000,0.37221126,0.00244600,0.00419692,0.00562446,0.00859112,1.86105632,0.00000000,2.13820436
4.700,3,1,1,-531.630,190.797,49.637,30.189,-0.921,4.296,-25.893,-7.907,nan,0.945223,-0.983754,1.329537,1.398825,1.329564,-0.960041,2.865195,1.816289,1.736969,51.926846,-59.270902,100.000000,-7.344056,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.73917050,0.03465683,0.00845000,0.01419581,0.00442063,1.29517938,0.00000000,0.38226786,0.00247549,0.00422500,0.00567832,0.00884126,1.91133932,0.00000000,2.15863230
4.800,3,1,1,-531.597,190.833,49.604,29.411,-0.962,4.134,-25.277,-7.606,nan,0.951987,-0.854539,1.353245,1.388091,1.321233,-0.675869,3.017528,1.797105,1.721211,52.059504,-58.958263,100.000000,-6.898759,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.76150793,0.03496817,0.00847782,0.01433523,0.00455928,1.30685450,0.00000000,0.39231293,0.00249773,0.00423891,0.00573409,0.00911856,1.96156467,0.00000000,2.17809083
4.900,3,1,1,-531.563,190.868,49.571,28.639,-1.003,3.973,-24.666,-7.004,nan,0.961608,-0.721635,1.369396,1.375009,1.311534,-0.371564,3.187492,1.773312,1.704021,52.300612,-58.700441,100.000000,-6.399828,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.78319797,0.03519027,0.00848623,0.01447804,0.00471403,1.31797500,0.00000000,0.40235440,0.00251359,0.00424312,0.00579122,0.00942807,2.01177198,0.00000000,2.19662500
5.000,3,1,1,-531.528,190.903,49.536,27.868,-1.045,3.812,-24.056,-8.981,nan,0.975082,-0.587021,1.383920,1.360222,1.300782,-0.051129,3.348296,1.748252,1.686548,52.565551,-57.993485,100.000000,-5.427935,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.80426834,0.03533723,0.00848639,0.01462390,0.00488479,1.32855198,0.00000000,0.41238405,0.00252409,0.00424320,0.00584956,0.00976958,2.06192023,0.00000000,2.21425331
