t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
0.200,1,1,1,-532.004,190.001,50.004,57.306944,-0.001286,-0.001286,-57.308231,0.000000,0.321214,0.000000,-1.425851,-1.446718,1.332600,0.000000,-0.745553,1.618606,0.780294,0.000000,0.000000,-5.000000,5.000000,-5.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.300,1,1,1,-532.004,190.003,50.004,57.304754,-0.003716,-0.003716,-57.308469,0.000000,0.318689,0.002315,-1.478347,-1.045648,1.377605,1.478347,-0.640451,-0.458366,0.749359,0.640451,0.000000,-10.000000,10.000000,-10.000000,0.00000001,0.00000000,0.00000001,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00100998,0.00079860,0.00002498,0.00008324,0.00000320,0.00000000,0.00000000,0.00009996,0.00006655,0.00001249,0.00003329,0.00000640,0.00199927,0.00000000,0.00000000
0.400,1,1,1,-532.005,190.004,50.005,57.290792,-0.004366,-0.004366,-57.295159,0.000000,0.312901,0.007793,-1.477556,0.630254,1.404918,1.477951,-0.632718,-1.532662,0.719356,0.636595,0.013098,-14.986902,15.000000,-14.973804,0.00000001,0.00000000,0.00000001,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00212331,0.00159683,0.00004938,0.00011349,0.00003899,0.00000000,0.00000000,0.00032463,0.00013307,0.00002469,0.00004540,0.00007797,0.00649251,0.00000000,0.00000000
0.500,1,1,1,-532.007,190.002,50.007,57.258898,-0.002308,-0.002308,-57.261206,0.000000,0.313459,0.015841,-1.453154,0.186211,1.431560,1.469731,-0.769169,-1.948057,0.711120,0.683655,2.440352,-17.559648,20.000000,-15.119296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00330615,0.00236884,0.00008542,0.00011613,0.00009679,0.00000000,0.00000000,0.00063896,0.00019740,0.00004271,0.00004645,0.00019359,0.01277930,0.00000000,0.00000000
0.600,1,1,1,-532.010,189.999,50.010,57.205051,0.001017,0.001017,-57.204034,0.000000,0.314591,0.026720,-1.427099,-0.587282,1.455406,1.459191,-0.962424,-2.549662,0.731847,0.762951,4.841569,-20.158431,25.000000,-15.316863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00466199,0.00311322,0.00014185,0.00014240,0.00019580,0.00000000,0.00000000,0.00106872,0.00025944,0.00007092,0.00005696,0.00039159,0.02137448,0.00000000,0.00000000
0.700,1,1,1,-532.012,189.997,50.012,57.126949,0.002950,0.002950,-57.123998,0.000000,0.315759,0.026853,-1.385140,1.102944,1.451110,1.444685,-1.059114,-0.945380,0.805559,0.830671,7.438731,-22.561269,30.000000,-15.122538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00610214,0.00381450,0.00021018,0.00023503,0.00020941,0.00000000,0.00000000,0.00163302,0.00031787,0.00010509,0.00009401,0.00041881,0.03266046,0.00000000,0.00000000
0.800,1,1,1,-532.012,189.998,50.012,57.022579,0.001839,0.001839,-57.020740,0.000000,0.317402,0.020945,-1.297694,1.833465,1.421839,1.421238,-0.977055,1.317803,0.890372,0.856812,10.188155,-24.811845,35.000000,-14.623690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00777808,0.00443019,0.00026835,0.00049108,0.00023586,0.00000000,0.00000000,0.00235259,0.00036918,0.00013418,0.00019643,0.00047173,0.04705185,0.00000000,0.00000000
0.900,1,1,1,-532.010,190.002,50.010,56.891282,-0.001884,-0.001884,-56.893166,0.000000,0.320282,0.020591,-1.160240,1.274831,1.368358,1.386969,-0.769429,2.291831,0.932950,0.844884,11.122109,-25.391538,36.513647,-14.269429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00927812,0.00492217,0.00030442,0.00061482,0.00031585,0.00000000,0.00000000,0.00312087,0.00041018,0.00015221,0.00024593,0.00063169,0.06241739,0.00000000,0.00000000
1.000,1,1,1,-532.007,190.006,50.007,56.734522,-0.006721,-0.006721,-56.741243,0.000000,0.324731,0.033751,-0.996373,2.119944,1.288391,1.344358,-0.546132,1.847789,0.910297,0.813557,10.733141,-25.184174,35.917315,-14.451032,0.00000002,0.00000000,0.00000002,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01080313,0.00528512,0.00032259,0.00095713,0.00036786,0.00000000,0.00000000,0.00387043,0.00044043,0.00016129,0.00038285,0.00073572,0.07740867,0.00000000,0.00000000
1.100,1,1,1,-532.004,190.010,50.004,56.555287,-0.011626,-0.011626,-56.566914,0.000000,0.330658,0.042467,-0.827037,2.535338,1.179423,1.297112,-0.368951,0.845113,0.816207,0.776830,10.616627,-24.973348,35.589976,-14.356721,0.00000006,0.00000000,0.00000006,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01229804,0.00553512,0.00033088,0.00144658,0.00037873,0.00000000,0.00000000,0.00460672,0.00046126,0.00016544,0.00057863,0.00075747,0.09213442,0.00000000,0.00000000
